SampleID	PrimerPairID	BarcodeID	ProjectID	MiSeqRun
Claytonia_megarhiza_14341	ITS	Alpha43	ITS	150807
Claytonia_megarhiza_14341	rbcL_5	Golf317	rbcL	150807
Claytonia_megarhiza_14448	trnT	Echo195	trn_ab	150807
Claytonia_megarhiza_14448	trnLF	Echo207	trn_cf	150807
Claytonia_megarhiza_14448	rbcL_5	Echo195	rbcL	150807
Claytonia_megarhiza_14448	ITS	Echo217	ITS	150807
Claytonia_megarhiza_14614	trnLF	Foxtrot273	trn_cf	150807
Claytonia_megarhiza_14614	ITS	Foxtrot275	ITS	150807
Claytonia_megarhiza_14614	trnT	Foxtrot260	trn_ab	150807
Claytonia_megarhiza_14614	rbcL_5	Foxtrot260	rbcL	150807
Claytonia_megarhiza_var_bellidifolia_14001	rbcL_5	Kilo526	rbcL	150807
Claytonia_megarhiza_var_bellidifolia_14001	trnT	Golf334	trn_ab	150807
Claytonia_megarhiza_var_bellidifolia_14034	rbcL_5	Lima558	rbcL	150807
Claytonia_megarhiza_var_bellidifolia_14034	trnT	Hotel366	trn_ab	150807
Collomia_debilis_14336	ITS	Alpha33	ITS	150807
Collomia_debilis_14336	trnT	Charlie115	trn_ab	150807
Collomia_debilis_14336	trnLF	Charlie119	trn_cf	150807
Collomia_debilis_14336	rbcL_5	Golf307	rbcL	150807
Collomia_debilis_14680	rbcL_5	Alpha45	rbcL	150807
Collomia_debilis_14680	trnLF	Lima538	trn_cf	150807
Collomia_debilis_14680	trnT	India429	trn_ab	150807
Crepis_nana_14699	trnLF	Lima548	trn_cf	150807
Crepis_nana_14699	rbcL_5	Bravo55	rbcL	150807
Crepis_nana_14699	trnT	Juliett439	trn_ab	150807
Cryptogramma_crispa_14221	trnT	Alpha10	trn_ab	150807
Cryptogramma_crispa_14221	rbcL_5	India394	rbcL	150807
Cryptogramma_crispa_14221	ITS	India390	ITS	150807
Cryptogramma_crispa_14221	trnLF	Alpha12	trn_cf	150807
Cryptogramma_crispa_14298	trnT	Bravo79	trn_ab	150807
Cryptogramma_crispa_14298	ITS	Juliett467	ITS	150807
Cryptogramma_crispa_14298	rbcL_5	Juliett463	rbcL	150807
Cryptogramma_crispa_14298	trnLF	Bravo91	trn_cf	150807
Cryptogramma_crispa_14333	ITS	Alpha21	ITS	150807
Cryptogramma_crispa_14333	trnLF	Charlie125	trn_cf	150807
Cryptogramma_crispa_14333	trnT	Charlie121	trn_ab	150807
Cryptogramma_crispa_14333	rbcL_5	Golf313	rbcL	150807
Cryptogramma_crispa_14429	trnLF	Delta189	trn_cf	150807
Cryptogramma_crispa_14429	rbcL_5	Hotel369	rbcL	150807
Cryptogramma_crispa_14429	ITS	Bravo95	ITS	150807
Cryptogramma_crispa_14429	trnT	Delta177	trn_ab	150807
Cystopteris_fragilis_14220	rbcL_5	India386	rbcL	150807
Cystopteris_fragilis_14220	ITS	India397	ITS	150807
Cystopteris_fragilis_14220	trnT	Alpha2	trn_ab	150807
Cystopteris_fragilis_14220	trnLF	Alpha4	trn_cf	150807
Cystopteris_fragilis_14260	ITS	Juliett433	ITS	150807
Cystopteris_fragilis_14260	trnT	Alpha45	trn_ab	150807
Cystopteris_fragilis_14260	rbcL_5	India429	rbcL	150807
Cystopteris_fragilis_14260	trnLF	Alpha40	trn_cf	150807
Cystopteris_fragilis_14588	rbcL_5	Echo231	rbcL	150807
Cystopteris_fragilis_14588	trnT	Echo231	trn_ab	150807
Cystopteris_fragilis_14588	trnLF	Foxtrot244	trn_cf	150807
Cystopteris_fragilis_14588	ITS	Foxtrot246	ITS	150807
Dasiphora_fruticosa_14415	trnLF	Delta174	trn_cf	150807
Dasiphora_fruticosa_14415	rbcL_5	Hotel354	rbcL	150807
Dasiphora_fruticosa_14415	trnT	Delta162	trn_ab	150807
Dasiphora_fruticosa_14415	ITS	Bravo72	ITS	150807
Draba_cf_crassifolia_13569	trnT	Golf321	trn_ab	150807
Draba_cf_crassifolia_13569	rbcL_5	Kilo513	rbcL	150807
Draba_cf_crassifolia_14218	trnT	Alpha1	trn_ab	150807
Draba_cf_crassifolia_14218	ITS	India396	ITS	150807
Draba_cf_crassifolia_14218	rbcL_5	India385	rbcL	150807
Draba_cf_crassifolia_14218	trnLF	Alpha3	trn_cf	150807
Draba_cf_densifolia_14241	trnT	Alpha20	trn_ab	150807
Draba_cf_densifolia_14241	ITS	India415	ITS	150807
Draba_cf_densifolia_14241	rbcL_5	India404	rbcL	150807
Draba_cf_densifolia_14241	trnLF	Alpha30	trn_cf	150807
Draba_cf_densifolia_14605	trnLF	Foxtrot268	trn_cf	150807
Draba_cf_densifolia_14605	trnT	Foxtrot255	trn_ab	150807
Draba_cf_densifolia_14605	rbcL_5	Foxtrot255	rbcL	150807
Draba_cf_densifolia_14605	ITS	Foxtrot270	ITS	150807
Draba_cf_lonchocarpa_14268	ITS	Juliett444	ITS	150807
Draba_cf_lonchocarpa_14268	rbcL_5	Juliett433	rbcL	150807
Draba_cf_lonchocarpa_14268	trnT	Bravo49	trn_ab	150807
Draba_cf_lonchocarpa_14268	trnLF	Bravo60	trn_cf	150807
Draba_cf_oreibata_14404	ITS	Bravo74	ITS	150807
Draba_cf_oreibata_14404	rbcL_5	Hotel348	rbcL	150807
Draba_cf_oreibata_14404	trnT	Delta156	trn_ab	150807
Draba_cf_oreibata_14404	trnLF	Delta161	trn_cf	150807
Arabis_sp_14455	trnLF	Echo211	trn_cf	150807
Arabis_sp_14455	trnT	Echo206	trn_ab	150807
Arabis_sp_14455	ITS	Echo213	ITS	150807
Arabis_sp_14455	rbcL_5	Echo206	rbcL	150807
Draba_lonchocarpa_14610	rbcL_5	Foxtrot258	rbcL	150807
Draba_lonchocarpa_14610	trnT	Foxtrot258	trn_ab	150807
Draba_lonchocarpa_14610	ITS	Foxtrot273	ITS	150807
Draba_lonchocarpa_14610	trnLF	Foxtrot263	trn_cf	150807
Draba_lonchocarpa_14629	trnLF	Kilo481	trn_cf	150807
Draba_lonchocarpa_14629	trnT	Foxtrot283	trn_ab	150807
Draba_lonchocarpa_14629	rbcL_5	Foxtrot283	rbcL	150807
Draba_lonchocarpa_14690	trnLF	Lima543	trn_cf	150807
Draba_lonchocarpa_14690	trnT	Juliett442	trn_ab	150807
Draba_lonchocarpa_14690	rbcL_5	Bravo58	rbcL	150807
Draba_lonchocarpa_14694	trnLF	Lima553	trn_cf	150807
Draba_lonchocarpa_14694	rbcL_5	Bravo60	rbcL	150807
Draba_lonchocarpa_14694	trnT	Juliett444	trn_ab	150807
Draba_oligosperma_14604	rbcL_5	Foxtrot247	rbcL	150807
Draba_oligosperma_14604	trnT	Foxtrot247	trn_ab	150807
Draba_oligosperma_14604	ITS	Foxtrot262	ITS	150807
Draba_oligosperma_14604	trnLF	Foxtrot260	trn_cf	150807
Draba_oligosperma_14688	rbcL_5	Bravo57	rbcL	150807
Draba_oligosperma_14688	trnT	Juliett441	trn_ab	150807
Draba_oligosperma_14688	trnLF	Lima542	trn_cf	150807
Draba_oligosperma_14703	rbcL_5	Bravo65	rbcL	150807
Draba_oligosperma_14703	trnT	Juliett449	trn_ab	150807
Draba_oligosperma_14703	trnLF	Lima550	trn_cf	150807
Draba_oreibata_14217	trnT	Hotel376	trn_ab	150807
Draba_oreibata_14217	trnLF	Alpha10	trn_cf	150807
Draba_oreibata_14217	ITS	India388	ITS	150807
Draba_oreibata_14217	rbcL_5	Lima568	rbcL	150807
Draba_oreibata_14335	trnLF	Charlie126	trn_cf	150807
Draba_oreibata_14335	trnT	Charlie122	trn_ab	150807
Draba_oreibata_14335	ITS	Alpha22	ITS	150807
Draba_oreibata_14335	rbcL_5	Golf314	rbcL	150807
Epilobium_alpinum_14252	trnT	Alpha41	trn_ab	150807
Epilobium_alpinum_14252	ITS	India421	ITS	150807
Epilobium_alpinum_14252	rbcL_5	India425	rbcL	150807
Epilobium_alpinum_14252	trnLF	Alpha36	trn_cf	150807
Epilobium_alpinum_14301	rbcL_5	Juliett465	rbcL	150807
Epilobium_alpinum_14301	trnLF	Bravo85	trn_cf	150807
Epilobium_alpinum_14301	ITS	Juliett476	ITS	150807
Epilobium_alpinum_14301	trnT	Bravo81	trn_ab	150807
Epilobium_alpinum_14339	ITS	Alpha42	ITS	150807
Epilobium_alpinum_14339	rbcL_5	Golf316	rbcL	150807
Epilobium_alpinum_14339	trnT	Charlie124	trn_ab	150807
Epilobium_alpinum_14339	trnLF	Charlie128	trn_cf	150807
Epilobium_alpinum_14409	trnLF	Delta171	trn_cf	150807
Epilobium_alpinum_14409	rbcL_5	Hotel343	rbcL	150807
Epilobium_alpinum_14409	trnT	Delta151	trn_ab	150807
Epilobium_alpinum_14409	ITS	Bravo69	ITS	150807
Epilobium_alpinum_14441	trnLF	Echo196	trn_cf	150807
Epilobium_alpinum_14441	trnT	Delta183	trn_ab	150807
Epilobium_alpinum_14441	ITS	Echo198	ITS	150807
Epilobium_alpinum_14441	rbcL_5	Hotel375	rbcL	150807
Epilobium_alpinum_14675	trnT	India419	trn_ab	150807
Epilobium_alpinum_14675	trnLF	Kilo520	trn_cf	150807
Epilobium_alpinum_14675	rbcL_5	Alpha35	rbcL	150807
Epilobium_alpinum_var_clavatum_14123	trnT	Hotel359	trn_ab	150807
Epilobium_alpinum_var_clavatum_14123	rbcL_5	Lima551	rbcL	150807
Epilobium_obcordatum_14130	trnT	Hotel378	trn_ab	150807
Epilobium_obcordatum_14130	rbcL_5	Lima570	rbcL	150807
Eremogone_aculeata_14438	trnLF	Echo202	trn_cf	150807
Eremogone_aculeata_14438	ITS	Echo204	ITS	150807
Eremogone_aculeata_14438	rbcL_5	Hotel381	rbcL	150807
Eremogone_aculeata_14438	trnT	Delta189	trn_ab	150807
Eremogone_aculeata_14663	trnT	India405	trn_ab	150807
Eremogone_aculeata_14663	trnLF	Kilo514	trn_cf	150807
Eremogone_aculeata_14663	rbcL_5	Alpha21	rbcL	150807
Eremogone_congesta_14589	trnT	Echo239	trn_ab	150807
Eremogone_congesta_14589	trnLF	Foxtrot252	trn_cf	150807
Eremogone_congesta_14589	rbcL_5	Echo239	rbcL	150807
Eremogone_congesta_14589	ITS	Foxtrot254	ITS	150807
Eremogone_congesta_14670	rbcL_5	Alpha32	rbcL	150807
Eremogone_congesta_14670	trnT	India416	trn_ab	150807
Eremogone_congesta_14670	trnLF	Kilo525	trn_cf	150807
Ericameria_discoidea_14315	trnT	Bravo88	trn_ab	150807
Ericameria_discoidea_14315	rbcL_5	Juliett472	rbcL	150807
Ericameria_discoidea_14315	trnLF	Charlie108	trn_cf	150807
Ericameria_discoidea_14315	ITS	Alpha4	ITS	150807
Erigeron_asperugineus_14247	ITS	India426	ITS	150807
Erigeron_asperugineus_14247	rbcL_5	India407	rbcL	150807
Erigeron_asperugineus_14247	trnT	Alpha23	trn_ab	150807
Erigeron_asperugineus_14247	trnLF	Alpha41	trn_cf	150807
Erigeron_compositus_13537	rbcL_5	Kilo490	rbcL	150807
Erigeron_compositus_13537	trnT	Golf298	trn_ab	150807
Erigeron_compositus_14009	trnT	Hotel346	trn_ab	150807
Erigeron_compositus_14009	rbcL_5	Lima538	rbcL	150807
Erigeron_compositus_14248	trnT	Alpha31	trn_ab	150807
Erigeron_compositus_14248	ITS	India419	ITS	150807
Erigeron_compositus_14248	rbcL_5	India415	rbcL	150807
Erigeron_compositus_14248	trnLF	Alpha34	trn_cf	150807
Erigeron_compositus_14307	ITS	Juliett479	ITS	150807
Erigeron_compositus_14307	trnT	Bravo84	trn_ab	150807
Erigeron_compositus_14307	rbcL_5	Juliett468	rbcL	150807
Erigeron_compositus_14307	trnLF	Bravo88	trn_cf	150807
Erigeron_compositus_14355	ITS	Bravo58	ITS	150807
Erigeron_compositus_14355	trnT	Charlie140	trn_ab	150807
Erigeron_compositus_14355	trnLF	Delta145	trn_cf	150807
Erigeron_compositus_14355	rbcL_5	Golf332	rbcL	150807
Erigeron_compositus_14452	ITS	Echo219	ITS	150807
Erigeron_compositus_14452	trnLF	Echo217	trn_cf	150807
Erigeron_compositus_14452	trnT	Echo197	trn_ab	150807
Erigeron_compositus_14452	rbcL_5	Echo197	rbcL	150807
Erigeron_compositus_14623	trnT	Foxtrot272	trn_ab	150807
Erigeron_compositus_14623	trnLF	Foxtrot285	trn_cf	150807
Erigeron_compositus_14623	ITS	Foxtrot287	ITS	150807
Erigeron_compositus_14623	rbcL_5	Foxtrot272	rbcL	150807
Erigeron_compositus_14700	trnT	Juliett447	trn_ab	150807
Erigeron_compositus_14700	trnLF	Lima556	trn_cf	150807
Erigeron_compositus_14700	rbcL_5	Bravo63	rbcL	150807
Erigeron_evermannii_13578	rbcL_5	Kilo517	rbcL	150807
Erigeron_evermannii_13578	trnT	Golf325	trn_ab	150807
Erigeron_evermannii_14224	trnLF	Alpha6	trn_cf	150807
Erigeron_evermannii_14224	trnT	Alpha4	trn_ab	150807
Erigeron_evermannii_14224	rbcL_5	India388	rbcL	150807
Erigeron_evermannii_14224	ITS	India399	ITS	150807
Erigeron_evermannii_14340	trnT	Charlie117	trn_ab	150807
Erigeron_evermannii_14340	trnLF	Charlie129	trn_cf	150807
Erigeron_evermannii_14340	rbcL_5	Golf309	rbcL	150807
Erigeron_evermannii_14340	ITS	Alpha35	ITS	150807
Erigeron_evermannii_14363	rbcL_5	Golf336	rbcL	150807
Erigeron_evermannii_14363	ITS	Bravo62	ITS	150807
Erigeron_evermannii_14363	trnT	Charlie144	trn_ab	150807
Erigeron_evermannii_14363	trnLF	Delta149	trn_cf	150807
Erigeron_grandiflorus_14012	trnT	Hotel340	trn_ab	150807
Erigeron_grandiflorus_14012	rbcL_5	Lima532	rbcL	150807
Erigeron_grandiflorus_14310	rbcL_5	Juliett477	rbcL	150807
Erigeron_grandiflorus_14310	trnT	Bravo93	trn_ab	150807
Erigeron_grandiflorus_14310	trnLF	Charlie98	trn_cf	150807
Erigeron_grandiflorus_14310	ITS	Alpha9	ITS	150807
Erigeron_grandiflorus_14600	ITS	Foxtrot260	ITS	150807
Erigeron_grandiflorus_14600	trnT	Foxtrot245	trn_ab	150807
Erigeron_grandiflorus_14600	trnLF	Foxtrot258	trn_cf	150807
Erigeron_grandiflorus_14600	rbcL_5	Foxtrot245	rbcL	150807
Erigeron_lonchophyllus_14612	trnT	Foxtrot259	trn_ab	150807
Erigeron_lonchophyllus_14612	ITS	Foxtrot274	ITS	150807
Erigeron_lonchophyllus_14612	rbcL_5	Foxtrot259	rbcL	150807
Erigeron_lonchophyllus_14612	trnLF	Foxtrot264	trn_cf	150807
Eriogonum_crosbyae_13541	rbcL_5	Kilo492	rbcL	150807
Eriogonum_crosbyae_13541	trnT	Golf300	trn_ab	150807
Eriogonum_crosbyae_14242	ITS	India408	ITS	150807
Eriogonum_crosbyae_14242	rbcL_5	India412	rbcL	150807
Eriogonum_crosbyae_14242	trnT	Alpha28	trn_ab	150807
Eriogonum_crosbyae_14242	trnLF	Alpha23	trn_cf	150807
Eriogonum_crosbyae_14350	rbcL_5	Golf322	rbcL	150807
Eriogonum_crosbyae_14350	ITS	Alpha40	ITS	150807
Eriogonum_crosbyae_14350	trnT	Charlie130	trn_ab	150807
Eriogonum_crosbyae_14350	trnLF	Charlie134	trn_cf	150807
Eriogonum_crosbyae_14607	trnT	Foxtrot256	trn_ab	150807
Eriogonum_crosbyae_14607	rbcL_5	Foxtrot256	rbcL	150807
Eriogonum_crosbyae_14607	trnLF	Foxtrot269	trn_cf	150807
Eriogonum_crosbyae_14607	ITS	Foxtrot271	ITS	150807
Eriogonum_crosbyae_14681	trnLF	Lima531	trn_cf	150807
Eriogonum_crosbyae_14681	rbcL_5	Alpha38	rbcL	150807
Eriogonum_crosbyae_14681	trnT	India422	trn_ab	150807
Eriogonum_flavum_var_piperi_14650	rbcL_5	Alpha14	rbcL	150807
Eriogonum_flavum_var_piperi_14650	trnLF	Kilo507	trn_cf	150807
Eriogonum_flavum_var_piperi_14650	trnT	India398	trn_ab	150807
Eriogonum_flavum_var_piperi_14654	trnT	India400	trn_ab	150807
Eriogonum_flavum_var_piperi_14654	rbcL_5	Alpha16	rbcL	150807
Eriogonum_flavum_var_piperi_14654	trnLF	Kilo509	trn_cf	150807
Eriogonum_ovalifolium_14244	ITS	India417	ITS	150807
Eriogonum_ovalifolium_14244	trnT	Alpha29	trn_ab	150807
Eriogonum_ovalifolium_14244	trnLF	Alpha24	trn_cf	150807
Eriogonum_ovalifolium_14244	rbcL_5	India413	rbcL	150807
Eriogonum_ovalifolium_14280	trnT	Bravo62	trn_ab	150807
Eriogonum_ovalifolium_14280	rbcL_5	Juliett446	rbcL	150807
Eriogonum_ovalifolium_14280	trnLF	Bravo74	trn_cf	150807
Eriogonum_ovalifolium_14280	ITS	Juliett450	ITS	150807
Eriogonum_ovalifolium_14327	rbcL_5	Golf302	rbcL	150807
Eriogonum_ovalifolium_14327	ITS	Alpha18	ITS	150807
Eriogonum_ovalifolium_14327	trnT	Charlie110	trn_ab	150807
Eriogonum_ovalifolium_14327	trnLF	Charlie122	trn_cf	150807
Eriogonum_ovalifolium_14344	ITS	Alpha37	ITS	150807
Eriogonum_ovalifolium_14344	trnT	Charlie119	trn_ab	150807
Eriogonum_ovalifolium_14344	rbcL_5	Golf311	rbcL	150807
Eriogonum_ovalifolium_14344	trnLF	Charlie131	trn_cf	150807
Eriogonum_ovalifolium_14349	trnT	Charlie137	trn_ab	150807
Eriogonum_ovalifolium_14349	ITS	Alpha47	ITS	150807
Eriogonum_ovalifolium_14349	trnLF	Charlie141	trn_cf	150807
Eriogonum_ovalifolium_14349	rbcL_5	Golf329	rbcL	150807
Eriogonum_ovalifolium_14366	rbcL_5	Hotel338	rbcL	150807
Eriogonum_ovalifolium_14366	trnT	Delta146	trn_ab	150807
Eriogonum_ovalifolium_14366	trnLF	Delta158	trn_cf	150807
Eriogonum_ovalifolium_14366	ITS	Bravo56	ITS	150807
Eriogonum_ovalifolium_var_depressum_13542	trnT	Golf293	trn_ab	150807
Eriogonum_ovalifolium_var_depressum_13542	rbcL_5	Kilo485	rbcL	150807
Eriogonum_ovalifolium_var_depressum_13543	trnT	Golf301	trn_ab	150807
Eriogonum_ovalifolium_var_depressum_13543	rbcL_5	Kilo493	rbcL	150807
Eriogonum_ovalifolium_var_depressum_13564	rbcL_5	Kilo510	rbcL	150807
Eriogonum_ovalifolium_var_depressum_13564	trnT	Golf318	trn_ab	150807
Eriogonum_ovalifolium_var_depressum_14450	trnT	Echo196	trn_ab	150807
Eriogonum_ovalifolium_var_depressum_14450	rbcL_5	Echo196	rbcL	150807
Eriogonum_ovalifolium_var_depressum_14450	trnLF	Echo208	trn_cf	150807
Eriogonum_ovalifolium_var_depressum_14450	ITS	Echo218	ITS	150807
Eriogonum_ovalifolium_var_depressum_14602	trnT	Foxtrot246	trn_ab	150807
Eriogonum_ovalifolium_var_depressum_14602	rbcL_5	Foxtrot246	rbcL	150807
Eriogonum_ovalifolium_var_depressum_14602	ITS	Foxtrot261	ITS	150807
Eriogonum_ovalifolium_var_depressum_14602	trnLF	Foxtrot259	trn_cf	150807
Eriogonum_ovalifolium_var_depressum_14649	trnT	India390	trn_ab	150807
Eriogonum_ovalifolium_var_depressum_14649	trnLF	Kilo499	trn_cf	150807
Eriogonum_ovalifolium_var_depressum_14649	rbcL_5	Alpha6	rbcL	150807
Eriogonum_ovalifolium_var_depressum_14702	trnT	Juliett448	trn_ab	150807
Eriogonum_ovalifolium_var_depressum_14702	trnLF	Lima557	trn_cf	150807
Eriogonum_ovalifolium_var_depressum_14702	rbcL_5	Bravo64	rbcL	150807
Eriogonum_ovalifolium_var_purpureum_14131	rbcL_5	Lima563	rbcL	150807
Eriogonum_ovalifolium_var_purpureum_14131	trnT	Hotel371	trn_ab	150807
Eriogonum_ovalifolium_var_purpureum_14133	rbcL_5	Lima564	rbcL	150807
Eriogonum_ovalifolium_var_purpureum_14133	trnT	Hotel372	trn_ab	150807
Eriogonum_pyrolaefolium_var_coryphaeum_13567	rbcL_5	Kilo504	rbcL	150807
Eriogonum_pyrolaefolium_var_coryphaeum_13567	trnT	Golf312	trn_ab	150807
Eriogonum_pyrolaefolium_var_coryphaeum_14126	trnT	Hotel368	trn_ab	150807
Eriogonum_pyrolaefolium_var_coryphaeum_14126	rbcL_5	Lima560	rbcL	150807
Eritrichium_nanum_13538	rbcL_5	Kilo483	rbcL	150807
Eritrichium_nanum_13538	trnT	Golf291	trn_ab	150807
Eritrichium_nanum_14710	rbcL_5	Bravo76	rbcL	150807
Eritrichium_nanum_14710	trnLF	Lima569	trn_cf	150807
Eritrichium_nanum_14710	trnT	Juliett460	trn_ab	150807
Eritrichium_nanum_14711	trnT	Juliett453	trn_ab	150807
Eritrichium_nanum_14711	rbcL_5	Bravo69	rbcL	150807
Eritrichium_nanum_14711	trnLF	Lima562	trn_cf	150807
Eritrichium_nanum_14712	trnT	Juliett461	trn_ab	150807
Eritrichium_nanum_14712	rbcL_5	Bravo77	rbcL	150807
Eritrichium_nanum_14712	trnLF	Lima570	trn_cf	150807
Eritrichium_nanum_14713	rbcL_5	Bravo70	rbcL	150807
Eritrichium_nanum_14713	trnT	Juliett454	trn_ab	150807
Eritrichium_nanum_14713	trnLF	Lima563	trn_cf	150807
Erysimum_asperum_14235	trnLF	Alpha27	trn_cf	150807
Erysimum_asperum_14235	trnT	Alpha25	trn_ab	150807
Erysimum_asperum_14235	rbcL_5	India409	rbcL	150807
Erysimum_asperum_14235	ITS	India405	ITS	150807
Erysimum_asperum_14302	trnT	Bravo89	trn_ab	150807
Erysimum_asperum_14302	rbcL_5	Juliett473	rbcL	150807
Erysimum_asperum_14302	trnLF	Bravo93	trn_cf	150807
Erysimum_asperum_14302	ITS	Juliett469	ITS	150807
Erythranthe_tilingii_14413	ITS	Bravo71	ITS	150807
Erythranthe_tilingii_14413	rbcL_5	Hotel353	rbcL	150807
Erythranthe_tilingii_14413	trnT	Delta161	trn_ab	150807
Erythranthe_tilingii_14413	trnLF	Delta173	trn_cf	150807
Erythranthe_tilingii_14574	trnT	Echo216	trn_ab	150807
Erythranthe_tilingii_14574	ITS	Echo238	ITS	150807
Erythranthe_tilingii_14574	rbcL_5	Echo216	rbcL	150807
Erythranthe_tilingii_14574	trnLF	Echo236	trn_cf	150807
Festuca_brachyphylla_subsp_brachyphylla_14262	rbcL_5	India430	rbcL	150807
Festuca_brachyphylla_subsp_brachyphylla_14262	trnT	Alpha46	trn_ab	150807
Festuca_brachyphylla_subsp_brachyphylla_14262	ITS	Juliett434	ITS	150807
Festuca_brachyphylla_subsp_brachyphylla_14262	trnLF	Bravo57	trn_cf	150807
Festuca_brachyphylla_subsp_brachyphylla_14318	trnT	Charlie98	trn_ab	150807
Festuca_brachyphylla_subsp_brachyphylla_14318	rbcL_5	Golf290	rbcL	150807
Festuca_brachyphylla_subsp_brachyphylla_14318	ITS	Alpha13	ITS	150807
Festuca_brachyphylla_subsp_brachyphylla_14318	trnLF	Charlie102	trn_cf	150807
Gentiana_calycosa_14414	trnT	Delta169	trn_ab	150807
Gentiana_calycosa_14414	rbcL_5	Hotel361	rbcL	150807
Gentiana_calycosa_14414	ITS	Bravo79	ITS	150807
Gentiana_calycosa_14414	trnLF	Delta166	trn_cf	150807
Gentiana_calycosa_14577	rbcL_5	Echo233	rbcL	150807
Gentiana_calycosa_14577	trnLF	Echo230	trn_cf	150807
Gentiana_calycosa_14577	ITS	Echo232	ITS	150807
Gentiana_calycosa_14577	trnT	Echo233	trn_ab	150807
Gentiana_calycosa_14645	trnLF	Kilo497	trn_cf	150807
Gentiana_calycosa_14645	trnT	India388	trn_ab	150807
Gentiana_calycosa_14645	rbcL_5	Alpha4	rbcL	150807
Gentiana_calycosa_var_obtusiloba_14032	rbcL_5	Lima557	rbcL	150807
Gentiana_calycosa_var_obtusiloba_14032	trnT	Hotel365	trn_ab	150807
Haplopappus_macronema_14274	trnT	Bravo59	trn_ab	150807
Haplopappus_macronema_14274	ITS	Juliett439	ITS	150807
Haplopappus_macronema_14274	trnLF	Bravo63	trn_cf	150807
Haplopappus_macronema_14274	rbcL_5	Juliett443	rbcL	150807
Haplopappus_macronema_14342	trnT	Charlie118	trn_ab	150807
Haplopappus_macronema_14342	ITS	Alpha36	ITS	150807
Haplopappus_macronema_14342	trnLF	Charlie130	trn_cf	150807
Haplopappus_macronema_14342	rbcL_5	Golf310	rbcL	150807
Haplopappus_macronema_14626	trnT	Foxtrot274	trn_ab	150807
Haplopappus_macronema_14626	rbcL_5	Foxtrot274	rbcL	150807
Haplopappus_macronema_14626	trnLF	Foxtrot279	trn_cf	150807
Haplopappus_suffruticosus_14657	trnT	India402	trn_ab	150807
Haplopappus_suffruticosus_14657	rbcL_5	Alpha18	rbcL	150807
Haplopappus_suffruticosus_14657	trnLF	Kilo503	trn_cf	150807
Heuchera_parvifolia_var_dissecta_14216	rbcL_5	Lima575	rbcL	150807
Heuchera_parvifolia_var_dissecta_14216	trnT	Hotel383	trn_ab	150807
Heuchera_parvifolia_var_dissecta_14216	ITS	India395	ITS	150807
Heuchera_parvifolia_var_dissecta_14216	trnLF	Alpha2	trn_cf	150807
Heuchera_parvifolia_var_dissecta_14250	ITS	India420	ITS	150807
Heuchera_parvifolia_var_dissecta_14250	trnLF	Alpha35	trn_cf	150807
Heuchera_parvifolia_var_dissecta_14250	rbcL_5	India416	rbcL	150807
Heuchera_parvifolia_var_dissecta_14250	trnT	Alpha32	trn_ab	150807
Heuchera_parvifolia_var_dissecta_14320	ITS	Alpha14	ITS	150807
Heuchera_parvifolia_var_dissecta_14320	trnLF	Charlie103	trn_cf	150807
Heuchera_parvifolia_var_dissecta_14320	rbcL_5	Golf291	rbcL	150807
Heuchera_parvifolia_var_dissecta_14320	trnT	Charlie99	trn_ab	150807
Heuchera_parvifolia_var_dissecta_14346	trnT	Charlie120	trn_ab	150807
Heuchera_parvifolia_var_dissecta_14346	ITS	Alpha38	ITS	150807
Heuchera_parvifolia_var_dissecta_14346	rbcL_5	Golf312	rbcL	150807
Heuchera_parvifolia_var_dissecta_14346	trnLF	Charlie132	trn_cf	150807
Heuchera_parvifolia_var_dissecta_14449	trnLF	Echo200	trn_cf	150807
Heuchera_parvifolia_var_dissecta_14449	trnT	Echo203	trn_ab	150807
Heuchera_parvifolia_var_dissecta_14449	ITS	Echo210	ITS	150807
Heuchera_parvifolia_var_dissecta_14449	rbcL_5	Echo203	rbcL	150807
Heuchera_parvifolia_var_dissecta_14625	trnT	Foxtrot281	trn_ab	150807
Heuchera_parvifolia_var_dissecta_14625	rbcL_5	Foxtrot281	rbcL	150807
Heuchera_parvifolia_var_dissecta_14625	trnLF	Foxtrot286	trn_cf	150807
Hieracium_triste_14017	trnT	Hotel342	trn_ab	150807
Hieracium_triste_14017	rbcL_5	Lima534	rbcL	150807
Hieracium_triste_14299	trnT	Bravo72	trn_ab	150807
Hieracium_triste_14299	trnLF	Bravo84	trn_cf	150807
Hieracium_triste_14299	rbcL_5	Juliett456	rbcL	150807
Hieracium_triste_14299	ITS	Juliett475	ITS	150807
Elymus_elymoides_14225	trnT	Alpha12	trn_ab	150807
Elymus_elymoides_14225	trnLF	Alpha14	trn_cf	150807
Elymus_elymoides_14225	rbcL_5	India396	rbcL	150807
Elymus_elymoides_14225	ITS	India392	ITS	150807
Hulsea_algida_13545	rbcL_5	Kilo494	rbcL	150807
Hulsea_algida_13545	trnT	Golf302	trn_ab	150807
Hulsea_algida_13575	trnT	Golf331	trn_ab	150807
Hulsea_algida_13575	rbcL_5	Kilo523	rbcL	150807
Hulsea_algida_14222	trnT	Alpha3	trn_ab	150807
Hulsea_algida_14222	rbcL_5	India387	rbcL	150807
Hulsea_algida_14222	trnLF	Alpha5	trn_cf	150807
