"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.510926128738723,0.634418319431704,0.460636692443491,0.495524831596105,0.500957942302655,0.482233931621642,0.493367611594287,0.542038227590552
"Castle Peak",0.510926128738723,0,0.623314961418843,0.454083445621167,0.509930145760898,0.326999167586803,0.499920217390959,0.544150262164687,0.650527029736572
"D.O. Lee Peak",0.634418319431704,0.623314961418843,0,0.707934919617474,0.55965373007957,0.61319275399568,0.533766971506141,0.580057846273674,0.586632856411566
"Horstmann Peak",0.460636692443491,0.454083445621167,0.707934919617474,0,0.617516555081892,0.44642969116985,0.620417326370053,0.520422122208546,0.663832876782162
"Hyndman Peak",0.495524831596105,0.509930145760898,0.55965373007957,0.617516555081892,0,0.542763480350051,0.284838263769817,0.536013680142586,0.444923871881577
"Mount Cramer",0.500957942302655,0.326999167586803,0.61319275399568,0.44642969116985,0.542763480350051,0,0.557828416532534,0.56780099846512,0.607358321543368
"Salzburger Spitzl",0.482233931621642,0.499920217390959,0.533766971506141,0.620417326370053,0.284838263769817,0.557828416532534,0,0.600480749076055,0.536862653157094
"Snowyside Peak",0.493367611594287,0.544150262164687,0.580057846273674,0.520422122208546,0.536013680142586,0.56780099846512,0.600480749076055,0,0.607255736973843
"Thompson Peak",0.542038227590552,0.650527029736572,0.586632856411566,0.663832876782162,0.444923871881577,0.607358321543368,0.536862653157094,0.607255736973843,0
