"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.251699981448535,0.421767977306468,0.243636112265165,0.309083332596103,0.279527140016641,0.273804777398699,0.244376682775257,0.170320800596091
"Castle Peak",0.251699981448535,0,0.320675848133845,0.257267089036082,0.225244567241794,0.156013271643981,0.289083522149258,0.187716722325342,0.197658268743122
"D.O. Lee Peak",0.421767977306468,0.320675848133845,0,0.470155529538829,0.359894727177,0.344442733212527,0.265705293448773,0.386280178311011,0.293663798941713
"Horstmann Peak",0.243636112265165,0.257267089036082,0.470155529538829,0,0.383376032622011,0.285667921442288,0.442415310214002,0.207502371902612,0.269927794628123
"Hyndman Peak",0.309083332596103,0.225244567241794,0.359894727177,0.383376032622011,0,0.298847868284221,0.0839162262431624,0.310368339622949,0.0906006914345633
"Mount Cramer",0.279527140016641,0.156013271643981,0.344442733212527,0.285667921442288,0.298847868284221,0,0.3771724545508,0.260101376942524,0.179316460588682
"Salzburger Spitzl",0.273804777398699,0.289083522149258,0.265705293448773,0.442415310214002,0.0839162262431624,0.3771724545508,0,0.312691254769059,0.0970202520563781
"Snowyside Peak",0.244376682775257,0.187716722325342,0.386280178311011,0.207502371902612,0.310368339622949,0.260101376942524,0.312691254769059,0,0.346860618322968
"Thompson Peak",0.170320800596091,0.197658268743122,0.293663798941713,0.269927794628123,0.0906006914345633,0.179316460588682,0.0970202520563781,0.346860618322968,0
