"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,-0.336558155788732,0.85786653961515,-0.217495302514941,-0.887250581480314,-0.52949323719412,-0.581817243826438,-0.994539562002025,0.274922771739879
"Castle Peak",-0.336558155788732,0,1.99457516075954,-1.58900675984049,0.819392409921415,-1.88906322267003,0.385914878008997,0.971062381093946,0.580090427336201
"D.O. Lee Peak",0.85786653961515,1.99457516075954,0,1.17458339985179,1.00093922227272,0.631957858190831,0.294886089338574,0.870643134991638,0.639078668621755
"Horstmann Peak",-0.217495302514941,-1.58900675984049,1.17458339985179,0,0.72818781836181,-1.83307012879284,1.20241263156273,-1.17473783878009,0.755496346400628
"Hyndman Peak",-0.887250581480314,0.819392409921415,1.00093922227272,0.72818781836181,0,0.893825793913286,-1.76324787328212,0.0405261828472957,-1.29335301949187
"Mount Cramer",-0.52949323719412,-1.88906322267003,0.631957858190831,-1.83307012879284,0.893825793913286,0,0.383433638958682,0.00539390248643359,0.157088493575007
"Salzburger Spitzl",-0.581817243826438,0.385914878008997,0.294886089338574,1.20241263156273,-1.76324787328212,0.383433638958682,0,0.773688099188243,0.21286020919179
"Snowyside Peak",-0.994539562002025,0.971062381093946,0.870643134991638,-1.17473783878009,0.0405261828472957,0.00539390248643359,0.773688099188243,0,0.656453254091034
"Thompson Peak",0.274922771739879,0.580090427336201,0.639078668621755,0.755496346400628,-1.29335301949187,0.157088493575007,0.21286020919179,0.656453254091034,0
