"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.108753107760878,0.0411176064623414,0.0688241520028562,0.0233114515920288,0.0640353772791332,0.0523332399978443,0.100597984586749,0.250971367103513
"Castle Peak",0.108753107760878,0,0.137691106652407,0.0448353371173125,0.142257318206391,0.0570831113081194,0.05141006706761,0.228053471074931,0.320452460217583
"D.O. Lee Peak",0.0411176064623414,0.137691106652407,0,0.0683352036795124,0.0303558072556406,0.100797953230182,0.113913637836683,0.0227676471428756,0.132629584182806
"Horstmann Peak",0.0688241520028562,0.0448353371173125,0.0683352036795124,0,0.0632550620656056,0.00204134379346049,0.00698053450965097,0.17673356849472,0.238725566319417
"Hyndman Peak",0.0233114515920288,0.142257318206391,0.0303558072556406,0.0632550620656056,0,0.0825896977514778,0.129999311807607,0.0623020828183473,0.278775634224789
"Mount Cramer",0.0640353772791332,0.0570831113081194,0.100797953230182,0.00204134379346049,0.0825896977514778,0,0.0100793625858746,0.15497488510331,0.303255959571463
"Salzburger Spitzl",0.0523332399978443,0.05141006706761,0.113913637836683,0.00698053450965097,0.129999311807607,0.0100793625858746,0,0.124068258883804,0.359983052485161
"Snowyside Peak",0.100597984586749,0.228053471074931,0.0227676471428756,0.17673356849472,0.0623020828183473,0.15497488510331,0.124068258883804,0,0.0921903863292327
"Thompson Peak",0.250971367103513,0.320452460217583,0.132629584182806,0.238725566319417,0.278775634224789,0.303255959571463,0.359983052485161,0.0921903863292327,0
