"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.20137698619816,0.0397188979890288,0.163602265036896,0.00852819926776877,0.0847396693765942,0.164314956746759,0.105981526799204,0.197538527700956
"Castle Peak",0.20137698619816,0,0.231163460796356,0.0749432343881367,0.23021066992451,0.166519286876223,0.0284332798298541,0.102986359995889,0.412385550704522
"D.O. Lee Peak",0.0397188979890288,0.231163460796356,0,0.144911389703261,0.0723263715726418,0.102449962933882,0.295985755821079,0.14210704995228,0.13545000961752
"Horstmann Peak",0.163602265036896,0.0749432343881367,0.144911389703261,0,0.129431902457222,0.0731192813901683,0.0377230770890226,0.0174498317109938,0.317185104779058
"Hyndman Peak",0.00852819926776877,0.23021066992451,0.0723263715726418,0.129431902457222,0,0.0723702293229971,0.274415463025632,0.10377121215587,0.289395644986957
"Mount Cramer",0.0847396693765942,0.166519286876223,0.102449962933882,0.0731192813901683,0.0723702293229971,0,0.0987132593432574,0.0414719601298533,0.270387334463363
"Salzburger Spitzl",0.164314956746759,0.0284332798298541,0.295985755821079,0.0377230770890226,0.274415463025632,0.0987132593432574,0,0.070852795715834,0.432292239167549
"Snowyside Peak",0.105981526799204,0.102986359995889,0.14210704995228,0.0174498317109938,0.10377121215587,0.0414719601298533,0.070852795715834,0,0.249960805542316
"Thompson Peak",0.197538527700956,0.412385550704522,0.13545000961752,0.317185104779058,0.289395644986957,0.270387334463363,0.432292239167549,0.249960805542316,0
