x,,,,
Achillea_millefolium_var_alpicola_14619,,,Achillea_millefolium_var_alpicola,14619
Achillea_millefolium_var_alpicola_14431,,,Achillea_millefolium_var_alpicola,14431
Achillea_millefolium_var_alpicola_14287,,,Achillea_millefolium_var_alpicola,14287
Achillea_millefolium_var_alpicola_14136,,,Achillea_millefolium_var_alpicola,14136
Achillea_millefolium_var_alpicola_14665,,,Achillea_millefolium_var_alpicola,14665
Artemisia_dracunculus_14284,,,Artemisia_dracunculus,14284
Antennaria_microphylla_14004,,,Antennaria_microphylla,14004
Antennaria_microphylla_14348,,,Antennaria_microphylla,14348
Antennaria_umbrinella_14460,,,Antennaria_umbrinella,14460
Antennaria_umbrinella_14223,,,Antennaria_umbrinella,14223
Antennaria_umbrinella_14601,,,Antennaria_umbrinella,14601
Antennaria_umbrinella_14446,,,Antennaria_umbrinella,14446
Antennaria_rosea_14273,,,Antennaria_rosea,14273
Antennaria_alpina_14684,,,Antennaria_alpina,14684
Antennaria_alpina_14661,,,Antennaria_alpina,14661
Antennaria_lanata_14016,,,Antennaria_lanata,14016
Antennaria_lanata_14312,,,Antennaria_lanata,14312
Antennaria_alpina_14258,,,Antennaria_alpina,14258
Antennaria_alpina_14591,,,Antennaria_alpina,14591
Antennaria_alpina_14360,,,Antennaria_alpina,14360
Antennaria_alpina_14311,,,Antennaria_alpina,14311
Antennaria_corymbosa_14418,,,Antennaria_corymbosa,14418
Antennaria_umbrinella_13540,,,Antennaria_umbrinella,13540
Antennaria_alpina_14019,,,Antennaria_alpina,14019
Antennaria_alpina_14322,,,Antennaria_alpina,14322
Senecio_werneriifolius_14672,,,Senecio_werneriifolius,14672
Unknown_14579,,,Unknown,14579
Senecio_werneriifolius_14338,,,Senecio_werneriifolius,14338
Senecio_werneriifolius_14671,,,Senecio_werneriifolius,14671
Packera_subnuda_14580,,,Packera_subnuda,14580
Senecio_werneriifolius_14277,,,Senecio_werneriifolius,14277
Senecio_werneriifolius_14243,,,Senecio_werneriifolius,14243
Senecio_werneriifolius_14685,,,Senecio_werneriifolius,14685
Senecio_fremontii_14005,,,Senecio_fremontii,14005
Senecio_fremontii_14466,,,Senecio_fremontii,14466
Senecio_fremontii_14275,,,Senecio_fremontii,14275
Senecio_fremontii_14707,,,Senecio_fremontii,14707
Senecio_fremontii_14334,,,Senecio_fremontii,14334
Arnica_chamissonis_14582,,,Arnica_chamissonis,14582
Arnica_chamissonis_14416,,,Arnica_chamissonis,14416
Arnica_parryi_14240,,,Arnica_parryi,14240
Arnica_latifolia_var_gracilis_14128,,,Arnica_latifolia_var_gracilis,14128
Arnica_mollis_14453,,,Arnica_mollis,14453
Arnica_latifolia_14316,,,Arnica_latifolia,14316
Arnica_latifolia_14599,,,Arnica_latifolia,14599
Arnica_latifolia_14361,,,Arnica_latifolia,14361
Arnica_latifolia_var_gracilis_13577,,,Arnica_latifolia_var_gracilis,13577
Arnica_latifolia_14303,,,Arnica_latifolia,14303
Hulsea_algida_14222,,,Hulsea_algida,14222
Hulsea_algida_14459,,,Hulsea_algida,14459
Hulsea_algida_14627,,,Hulsea_algida,14627
Hulsea_algida_13575,,,Hulsea_algida,13575
Hulsea_algida_14321,,,Hulsea_algida,14321
Hulsea_algida_14276,,,Hulsea_algida,14276
Hulsea_algida_14365,,,Hulsea_algida,14365
Hulsea_algida_13545,,,Hulsea_algida,13545
Chaenactis_alpina_14283,,,Chaenactis_alpina,14283
Chaenactis_alpina_13553,,,Chaenactis_alpina,13553
Chaenactis_alpina_14297,,,Chaenactis_alpina,14297
Chaenactis_alpina_14337,,,Chaenactis_alpina,14337
Chaenactis_alpina_13579,,,Chaenactis_alpina,13579
Chaenactis_alpina_14433,,,Chaenactis_alpina,14433
Taraxacum_lyratum_14615,,,Taraxacum_lyratum,14615
Taraxacum_lyratum_14443,,,Taraxacum_lyratum,14443
Crepis_nana_14699,,,Crepis_nana,14699
Hieracium_triste_14017,,,Hieracium_triste,14017
Hieracium_triste_14299,,,Hieracium_triste,14299
Cirsium_subniveum_14288,,,Cirsium_subniveum,14288
Cirsium_scariosum_14435,,,Cirsium_scariosum,14435
Lomatium_sp_14134,,,Lomatium_sp,14134
Lomatium_idahoensis_14246,,,Lomatium_idahoensis,14246
Lomatium_sp_14236,,,Lomatium_sp,14236
Bupleurum_americanum_14364,,,Bupleurum_americanum,14364
Bupleurum_americanum_13560,,,Bupleurum_americanum,13560
Castilleja_miniata_14586,,,Castilleja_miniata,14586
Castilleja_miniata_14369,,,Castilleja_miniata,14369
Castilleja_applegatei_14644,,,Castilleja_applegatei,14644
Castilleja_cusickii_14238,,,Castilleja_cusickii,14238
Castilleja_miniata_14289,,,Castilleja_miniata,14289
Castilleja_cusickii_14331,,,Castilleja_cusickii,14331
Castilleja_miniata_14332,,,Castilleja_miniata,14332
Castilleja_cusickii_14296,,,Castilleja_cusickii,14296
Castilleja_cusickii_14368,,,Castilleja_cusickii,14368
Castilleja_rhexiifolia_14406,,,Castilleja_rhexiifolia,14406
Pedicularis_groenlandica_14410,,,Pedicularis_groenlandica,14410
Pedicularis_groenlandica_14596,,,Pedicularis_groenlandica,14596
Erythranthe_tilingii_14574,,,Erythranthe_tilingii,14574
Erythranthe_tilingii_14413,,,Erythranthe_tilingii,14413
Unknown_14676,,,Unknown,14676
Penstemon_montanus_var_idahoensis_14279,,,Penstemon_montanus_var_idahoensis,14279
Penstemon_montanus_var_idahoensis_14234,,,Penstemon_montanus_var_idahoensis,14234
Penstemon_montanus_var_idahoensis_13570,,,Penstemon_montanus_var_idahoensis,13570
Unknown_14447,,,Unknown,14447
Chionophila_tweedyi_14294,,,Chionophila_tweedyi,14294
Chionophila_tweedyi_14013,,,Chionophila_tweedyi,14013
Chionophila_tweedyi_14008,,,Chionophila_tweedyi,14008
Veronica_wormskjoldii_14587,,,Veronica_wormskjoldii,14587
Synthyris_pinnatifida_var_cenescens_14028,,,Synthyris_pinnatifida_var_cenescens,14028
Eritrichium_nanum_14713,,,Eritrichium_nanum,14713
Eritrichium_nanum_14711,,,Eritrichium_nanum,14711
Eritrichium_nanum_14712,,,Eritrichium_nanum,14712
Phacelia_hastata_14245,,,Phacelia_hastata,14245
Gentiana_calycosa_14414,,,Gentiana_calycosa,14414
Gentiana_calycosa_14577,,,Gentiana_calycosa,14577
Gentiana_calycosa_var_obtusiloba_14032,,,Gentiana_calycosa_var_obtusiloba,14032
Minuartia_cf_obtusiloba_14606,,,Minuartia_cf_obtusiloba,14606
Phlox_cf_diffusa_14624,,,Phlox_cf_diffusa,14624
Phlox_cf_pulvinata_14254,,,Phlox_cf_pulvinata,14254
Phlox_cf_pulvinata_14461,,,Phlox_cf_pulvinata,14461
Minuartia_cf_obtusiloba_14686,,,Minuartia_cf_obtusiloba,14686
Phlox_pulvinata_14215,,,Phlox_pulvinata,14215
Phlox_pulvinata_14669,,,Phlox_pulvinata,14669
Phlox_pulvinata_14020,,,Phlox_pulvinata,14020
Polemonium_viscosum_14698,,,Polemonium_viscosum,14698
Polemonium_viscosum_14271,,,Polemonium_viscosum,14271
Polemonium_viscosum_14353,,,Polemonium_viscosum,14353
Polemonium_viscosum_14467,,,Polemonium_viscosum,14467
Polemonium_viscosum_14633,,,Polemonium_viscosum,14633
Polemonium_viscosum_13554,,,Polemonium_viscosum,13554
Collomia_debilis_14336,,,Collomia_debilis,14336
Collomia_debilis_14680,,,Collomia_debilis,14680
Unknown_14219,,,Unknown,14219
Phyllodoce_empetriformis_14359,,,Phyllodoce_empetriformis,14359
Phyllodoce_empetriformis_14291,,,Phyllodoce_empetriformis,14291
Phyllodoce_empetriformis_14412,,,Phyllodoce_empetriformis,14412
Phyllodoce_empetriformis_14597,,,Phyllodoce_empetriformis,14597
Phyllodoce_empetriformis_14021,,,Phyllodoce_empetriformis,14021
Phyllodoce_empetriformis_14422,,,Phyllodoce_empetriformis,14422
Phyllodoce_glanduliflora_14290,,,Phyllodoce_glanduliflora,14290
Phyllodoce_glanduliflora_14581,,,Phyllodoce_glanduliflora,14581
Phyllodoce_glanduliflora_14023,,,Phyllodoce_glanduliflora,14023
Cassiope_mertensiana_var_gracilis_14022,,,Cassiope_mertensiana_var_gracilis,14022
Cassiope_mertensiana_var_gracilis_14646,,,Cassiope_mertensiana_var_gracilis,14646
Cassiope_mertensiana_var_gracilis_14292,,,Cassiope_mertensiana_var_gracilis,14292
Androsace_septentrionalis_14464,,,Androsace_septentrionalis,14464
Androsace_septentrionalis_14689,,,Androsace_septentrionalis,14689
Eriogonum_ovalifolium_var_depressum_14649,,,Eriogonum_ovalifolium_var_depressum,14649
Eriogonum_ovalifolium_var_depressum_14602,,,Eriogonum_ovalifolium_var_depressum,14602
Eriogonum_ovalifolium_14244,,,Eriogonum_ovalifolium,14244
Eriogonum_ovalifolium_14280,,,Eriogonum_ovalifolium,14280
Eriogonum_ovalifolium_14327,,,Eriogonum_ovalifolium,14327
Eriogonum_ovalifolium_14344,,,Eriogonum_ovalifolium,14344
Eriogonum_ovalifolium_14349,,,Eriogonum_ovalifolium,14349
Eriogonum_ovalifolium_var_depressum_14450,,,Eriogonum_ovalifolium_var_depressum,14450
Eriogonum_ovalifolium_14366,,,Eriogonum_ovalifolium,14366
Eriogonum_ovalifolium_var_depressum_14702,,,Eriogonum_ovalifolium_var_depressum,14702
Eriogonum_ovalifolium_var_depressum_13542,,,Eriogonum_ovalifolium_var_depressum,13542
Eriogonum_ovalifolium_var_depressum_13564,,,Eriogonum_ovalifolium_var_depressum,13564
Eriogonum_ovalifolium_var_purpureum_14133,,,Eriogonum_ovalifolium_var_purpureum,14133
Eriogonum_ovalifolium_var_depressum_13543,,,Eriogonum_ovalifolium_var_depressum,13543
Eriogonum_flavum_var_piperi_14654,,,Eriogonum_flavum_var_piperi,14654
Eriogonum_pyrolaefolium_var_coryphaeum_14126,,,Eriogonum_pyrolaefolium_var_coryphaeum,14126
Eriogonum_flavum_var_piperi_14650,,,Eriogonum_flavum_var_piperi,14650
Eriogonum_pyrolaefolium_var_coryphaeum_13567,,,Eriogonum_pyrolaefolium_var_coryphaeum,13567
Eriogonum_crosbyae_13541,,,Eriogonum_crosbyae,13541
Eriogonum_crosbyae_14242,,,Eriogonum_crosbyae,14242
Eriogonum_crosbyae_14607,,,Eriogonum_crosbyae,14607
Eriogonum_crosbyae_14681,,,Eriogonum_crosbyae,14681
Eriogonum_crosbyae_14350,,,Eriogonum_crosbyae,14350
Oxyria_digyna_14445,,,Oxyria_digyna,14445
Oxyria_digyna_14257,,,Oxyria_digyna,14257
Oxyria_digyna_14343,,,Oxyria_digyna,14343
Oxyria_digyna_14125,,,Oxyria_digyna,14125
Oxyria_digyna_13580,,,Oxyria_digyna,13580
Oxyria_digyna_14329,,,Oxyria_digyna,14329
Oxyria_digyna_14631,,,Oxyria_digyna,14631
Bistorta_bistortoides_14417,,,Bistorta_bistortoides,14417
Bistorta_bistortoides_14432,,,Bistorta_bistortoides,14432
Bistorta_bistortoides_14584,,,Bistorta_bistortoides,14584
Polygonum_viviparum_14573,,,Polygonum_viviparum,14573
Aconogonon_phytolaccaefolium_14229,,,Aconogonon_phytolaccaefolium,14229
Minuartia_obtusiloba_13565,,,Minuartia_obtusiloba,13565
Minuartia_obtusiloba_14304,,,Minuartia_obtusiloba,14304
Minuartia_obtusiloba_14621,,,Minuartia_obtusiloba,14621
Minuartia_obtusiloba_14705,,,Minuartia_obtusiloba,14705
Minuartia_nuttallii_13544,,,Minuartia_nuttallii,13544
Minuartia_obtusiloba_14249,,,Minuartia_obtusiloba,14249
Minuartia_nuttallii_14305,,,Minuartia_nuttallii,14305
Minuartia_obtusiloba_14608,,,Minuartia_obtusiloba,14608
Cerastium_beeringianum_14687,,,Cerastium_beeringianum,14687
Cerastium_arvense_14575,,,Cerastium_arvense,14575
Cerastium_beeringianum_14628,,,Cerastium_beeringianum,14628
Cerastium_beeringianum_14451,,,Cerastium_beeringianum,14451
Cerastium_beeringianum_14632,,,Cerastium_beeringianum,14632
Eremogone_aculeata_14438,,,Eremogone_aculeata,14438
Eremogone_congesta_14589,,,Eremogone_congesta,14589
Eremogone_aculeata_14663,,,Eremogone_aculeata,14663
Eremogone_congesta_14670,,,Eremogone_congesta,14670
Silene_acaulis_13555,,,Silene_acaulis,13555
Minuartia_nuttallii_14697,,,Minuartia_nuttallii,14697
Claytonia_megarhiza_14614,,,Claytonia_megarhiza,14614
Claytonia_megarhiza_14448,,,Claytonia_megarhiza,14448
Claytonia_megarhiza_14293,,,Claytonia_megarhiza,14293
Claytonia_megarhiza_14267,,,Claytonia_megarhiza,14267
Claytonia_megarhiza_var_bellidifolia_14001,,,Claytonia_megarhiza_var_bellidifolia,14001
Claytonia_megarhiza_14341,,,Claytonia_megarhiza,14341
Claytonia_megarhiza_var_bellidifolia_14034,,,Claytonia_megarhiza_var_bellidifolia,14034
Lewisia_pygmaea_var_pygmara_14592,,,Lewisia_pygmaea_var_pygmara,14592
Lewisia_pygmaea_var_pygmara_14010,,,Lewisia_pygmaea_var_pygmara,14010
Cistanthe_umbellata_14434,,,Cistanthe_umbellata,14434
Arabis_sp_14454,,,Arabis_sp,14454
Draba_lonchocarpa_14455,,,Draba_lonchocarpa,14455
Arabis_sp_14683,,,Arabis_sp,14683
Arabis_cf_lemmonii_14266,,,Arabis_cf_lemmonii,14266
Arabis_cf_lemmonii_14345,,,Arabis_cf_lemmonii,14345
Arabis_cf_lemonii_13546,,,Arabis_cf_lemonii,13546
Unknown_14706,,,Unknown,14706
Arabis_microphylla_14306,,,Arabis_microphylla,14306
Arabis_microphylla_14011,,,Arabis_microphylla,14011
Arabis_cf_lemonii_14668,,,Arabis_cf_lemonii,14668
Arabis_cf_lemonii_14630,,,Arabis_cf_lemonii,14630
Erysimum_asperum_14235,,,Erysimum_asperum,14235
Erysimum_asperum_14302,,,Erysimum_asperum,14302
Smelowskia_calycina_14469,,,Smelowskia_calycina,14469
Smelowskia_calycina_14465,,,Smelowskia_calycina,14465
Smelowskia_calycina_14617,,,Smelowskia_calycina,14617
Smelowskia_calycina_14352,,,Smelowskia_calycina,14352
Smelowskia_calycina_13550,,,Smelowskia_calycina,13550
Smelowskia_calycina_14693,,,Smelowskia_calycina,14693
Draba_lonchocarpa_14694,,,Draba_lonchocarpa,14694
Draba_lonchocarpa_14690,,,Draba_lonchocarpa,14690
Draba_lonchocarpa_14610,,,Draba_lonchocarpa,14610
Draba_lonchocarpa_14629,,,Draba_lonchocarpa,14629
Draba_oligosperma_14604,,,Draba_oligosperma,14604
Draba_cf_lonchocarpa_14268,,,Draba_cf_lonchocarpa,14268
Draba_cf_densifolia_14605,,,Draba_cf_densifolia,14605
Draba_cf_densifolia_14241,,,Draba_cf_densifolia,14241
Draba_oligosperma_14688,,,Draba_oligosperma,14688
Draba_cf_oreibata_14404,,,Draba_cf_oreibata,14404
Draba_oreibata_14335,,,Draba_oreibata,14335
Draba_oreibata_14217,,,Draba_oreibata,14217
Draba_oligosperma_14703,,,Draba_oligosperma,14703
Draba_cf_crassifolia_14218,,,Draba_cf_crassifolia,14218
Draba_cf_crassifolia_13569,,,Draba_cf_crassifolia,13569
Sedum_lanceolatum_var_lanceolatum_14444,,,Sedum_lanceolatum_var_lanceolatum,14444
Sedum_lanceolatum_var_lanceolatum_13576,,,Sedum_lanceolatum_var_lanceolatum,13576
Sedum_lanceolatum_var_lanceolatum_13539,,,Sedum_lanceolatum_var_lanceolatum,13539
Sedum_lanceolatum_var_lanceolatum_14300,,,Sedum_lanceolatum_var_lanceolatum,14300
Sedum_lanceolatum_var_lanceolatum_14137,,,Sedum_lanceolatum_var_lanceolatum,14137
Sedum_lanceolatum_var_lanceolatum_14611,,,Sedum_lanceolatum_var_lanceolatum,14611
Sedum_lanceolatum_var_lanceolatum_14655,,,Sedum_lanceolatum_var_lanceolatum,14655
Sedum_debile_14272,,,Sedum_debile,14272
Sedum_debile_14656,,,Sedum_debile,14656
Epilobium_alpinum_14675,,,Epilobium_alpinum,14675
Epilobium_alpinum_14301,,,Epilobium_alpinum,14301
Epilobium_alpinum_14409,,,Epilobium_alpinum,14409
Epilobium_alpinum_14339,,,Epilobium_alpinum,14339
Epilobium_alpinum_var_clavatum_14123,,,Epilobium_alpinum_var_clavatum,14123
Epilobium_alpinum_14252,,,Epilobium_alpinum,14252
Epilobium_obcordatum_14130,,,Epilobium_obcordatum,14130
Potentilla_glandulosa_14634,,,Potentilla_glandulosa,14634
Potentilla_glandulosa_14442,,,Potentilla_glandulosa,14442
Potentilla_glandulosa_14255,,,Potentilla_glandulosa,14255
Potentilla_brevifolia_14015,,,Potentilla_brevifolia,14015
Potentilla_brevifolia_14328,,,Potentilla_brevifolia,14328
Potentilla_glaucophylla_var_glaucophylla_14572,,,Potentilla_glaucophylla_var_glaucophylla,14572
Potentilla_glaucophylla_var_glaucophylla_14426,,,Potentilla_glaucophylla_var_glaucophylla,14426
Potentilla_glaucophylla_var_glaucophylla_14593,,,Potentilla_glaucophylla_var_glaucophylla,14593
Ivesia_gordonii_13559,,,Ivesia_gordonii,13559
Ivesia_gordonii_14024,,,Ivesia_gordonii,14024
Ivesia_gordonii_14664,,,Ivesia_gordonii,14664
Ivesia_gordonii_14347,,,Ivesia_gordonii,14347
Ivesia_gordonii_14613,,,Ivesia_gordonii,14613
Sibbaldia_procumbens_14323,,,Sibbaldia_procumbens,14323
Sibbaldia_procumbens_14425,,,Sibbaldia_procumbens,14425
Sibbaldia_procumbens_14256,,,Sibbaldia_procumbens,14256
Sibbaldia_procumbens_13574,,,Sibbaldia_procumbens,13574
Potentilla_glaucophylla_var_glaucophylla_14651,,,Potentilla_glaucophylla_var_glaucophylla,14651
Sibbaldia_procumbens_14227,,,Sibbaldia_procumbens,14227
Potentilla_glandulosa_var_glandulosa_14230,,,Potentilla_glandulosa_var_glandulosa,14230
Potentilla_glandulosa_14405,,,Potentilla_glandulosa,14405
Potentilla_glandulosa_14314,,,Potentilla_glandulosa,14314
Dasiphora_fruticosa_14415,,,Dasiphora_fruticosa,14415
Astragalus_kentrophyta_14701,,,Astragalus_kentrophyta,14701
Astragalus_kentrophyta_14620,,,Astragalus_kentrophyta,14620
Astragalus_kentrophyta_14456,,,Astragalus_kentrophyta,14456
Astragalus_alpinus_14427,,,Astragalus_alpinus,14427
Astragalus_cf_eucosmus_14598,,,Astragalus_cf_eucosmus,14598
Oxytropis_cf_deflexa_14691,,,Oxytropis_cf_deflexa,14691
Oxytropis_cf_deflexa_14678,,,Oxytropis_cf_deflexa,14678
Oxytropis_parryi_14695,,,Oxytropis_parryi,14695
Lupinus_argenteus_var_depressus_14408,,,Lupinus_argenteus_var_depressus,14408
Lupinus_argenteus_var_depressus_14647,,,Lupinus_argenteus_var_depressus,14647
Lupinus_argenteus_var_depressus_14286,,,Lupinus_argenteus_var_depressus,14286
Salix_nivalis_14660,,,Salix_nivalis,14660
Salix_arctica_14421,,,Salix_arctica,14421
Salix_arctica_14578,,,Salix_arctica,14578
Viola_cf_adunca_14576,,,Viola_cf_adunca,14576
Parnassia_fimbriata_14370,,,Parnassia_fimbriata,14370
Heuchera_parvifolia_var_dissecta_14320,,,Heuchera_parvifolia_var_dissecta,14320
Heuchera_parvifolia_var_dissecta_14216,,,Heuchera_parvifolia_var_dissecta,14216
Heuchera_parvifolia_var_dissecta_14346,,,Heuchera_parvifolia_var_dissecta,14346
Heuchera_parvifolia_var_dissecta_14625,,,Heuchera_parvifolia_var_dissecta,14625
Heuchera_parvifolia_var_dissecta_14449,,,Heuchera_parvifolia_var_dissecta,14449
Heuchera_parvifolia_var_dissecta_14250,,,Heuchera_parvifolia_var_dissecta,14250
Saxifraga_oppositifolia_14708,,,Saxifraga_oppositifolia,14708
Saxifraga_bronchialis_14006,,,Saxifraga_bronchialis,14006
Saxifraga_mertensiana_14570,,,Saxifraga_mertensiana,14570
Saxifraga_mertensiana_14424,,,Saxifraga_mertensiana,14424
Ribes_lacustre_14259,,,Ribes_lacustre,14259
Ribes_lacustre_14618,,,Ribes_lacustre,14618
Ribes_lacustre_14436,,,Ribes_lacustre,14436
Ribes_lacustre_14002,,,Ribes_lacustre,14002
Anemone_drummondii_14309,,,Anemone_drummondii,14309
Anemone_drummondii_14682,,,Anemone_drummondii,14682
Anemone_drummondii_var_drummondii_13562,,,Anemone_drummondii_var_drummondii,13562
Ranunculus_eschscholtzii_var_eschscholtzii_14027,,,Ranunculus_eschscholtzii_var_eschscholtzii,14027
Ranunculus_eschscholtzii_14239,,,Ranunculus_eschscholtzii,14239
Aquilegia_flavescens_14428,,,Aquilegia_flavescens,14428
unknown_14357,,,unknown,14357
Unknown_14281,,,Unknown,14281
Unknown_14643,,,Unknown,14643
Poa_sp_14007,,,Poa_sp,14007
Poa_sp_14132,,,Poa_sp,14132
Poa_sp_13568,,,Poa_sp,13568
Unknown_14642,,,Unknown,14642
Unknown_14462,,,Unknown,14462
Unknown_14674,,,Unknown,14674
Unknown_14282,,,Unknown,14282
Unknown_14367,,,Unknown,14367
Juncus_sp_14590,,,Juncus_sp,14590
Unknown_14594,,,Unknown,14594
Unknown_14423,,,Unknown,14423
Poa_sp_13566,,,Poa_sp,13566
Festuca_sp_14318,,,Festuca_sp,14318
Festuca_sp_14262,,,Festuca_sp,14262
Unknown_14640,,,Unknown,14640
Unknown_14407,,,Unknown,14407
Unknown_14662,,,Unknown,14662
Unknown_14585,,,Unknown,14585
Hordium_sp_14225,,,Hordium_sp,14225
Unknown_14251,,,Unknown,14251
Unknown_14673,,,Unknown,14673
Unknown_14439,,,Unknown,14439
Unknown_14356,,,Unknown,14356
Unknown_14636,,,Unknown,14636
Poa_sp_13551,,,Poa_sp,13551
Unknown_14641,,,Unknown,14641
Unknown_14319,,,Unknown,14319
Unknown_14677,,,Unknown,14677
Unknown_14692,,,Unknown,14692
Unknown_14411,,,Unknown,14411
Poa_sp_14138,,,Poa_sp,14138
Unknown_14317,,,Unknown,14317
Unknown_14261,,,Unknown,14261
Unknown_14313,,,Unknown,14313
Unknown_14358,,,Unknown,14358
Unknown_14463,,,Unknown,14463
Unknown_14652,,,Unknown,14652
Luzula_sp_14295,,,Luzula_sp,14295
Stipa_sp_13552,,,Stipa_sp,13552
Unknown_14639,,,Unknown,14639
Carex_elynoides_14603,,,Carex_elynoides,14603
Carex_sp_13549,,,Carex_sp,13549
Carex_sp_14026,,,Carex_sp,14026
Carex_sp_14458,,,Carex_sp,14458
Carex_sp_14018,,,Carex_sp,14018
Carex_sp_14226,,,Carex_sp,14226
Carex_sp_13563,,,Carex_sp,13563
Carex_sp_13548,,,Carex_sp,13548
Carex_cf_straminiformis_14635,,,Carex_cf_straminiformis,14635
Carex_microptera_14638,,,Carex_microptera,14638
Carex_cf_straminiformis_14468,,,Carex_cf_straminiformis,14468
Juncus_sp_14003,,,Juncus_sp,14003
Juncus_sp_13547,,,Juncus_sp,13547
Luzula_sp_14269,,,Luzula_sp,14269
Juncus_sp_13572,,,Juncus_sp,13572
Juncus_sp_14637,,,Juncus_sp,14637
Juncus_sp_14440,,,Juncus_sp,14440
Luzula_sp_14025,,,Luzula_sp,14025
Luzula_sp_14129,,,Luzula_sp,14129
Juncus_sp_14263,,,Juncus_sp,14263
Luzula_sp_14228,,,Luzula_sp,14228
Juncus_sp_14325,,,Juncus_sp,14325
Juncus_sp_14658,,,Juncus_sp,14658
Pinus_albicaulis_13573,,,Pinus_albicaulis,13573
Pinus_albicaulis_14030,,,Pinus_albicaulis,14030
Pinus_albicaulis_14231,,,Pinus_albicaulis,14231
Picea_engelmannii_13571,,,Picea_engelmannii,13571
Abies_lasiocarpa_14351,,,Abies_lasiocarpa,14351
Abies_lasiocarpa_14232,,,Abies_lasiocarpa,14232
Abies_lasiocarpa_14029,,,Abies_lasiocarpa,14029
Juniperus_communis_14233,,,Juniperus_communis,14233
Juniperus_communis_14031,,,Juniperus_communis,14031
Juniperus_communis_14285,,,Juniperus_communis,14285
Juniperus_communis_14330,,,Juniperus_communis,14330
