"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,-0.425367951839755,-1.53860141355553,0.265135188511343,-1.81524614102176,-0.469965846200078,-0.923338831762179,-0.822300532229829,0.36812160135691
"Castle Peak",-0.425367951839755,0,-0.788325630670681,-0.783068208725494,-1.76699239085366,0.0443969679432799,-0.509646931119211,0.60578786979946,-0.81207873434452
"D.O. Lee Peak",-1.53860141355553,-0.788325630670681,0,-1.75967953098421,-0.659334077240313,-1.18563805802195,1.11236007850166,-0.611291450763251,-0.81964072347701
"Horstmann Peak",0.265135188511343,-0.783068208725494,-1.75967953098421,0,-2.27684785359424,-1.21170327904741,-1.42234131633067,2.45415400995007,-0.207792316927026
"Hyndman Peak",-1.81524614102176,-1.76699239085366,-0.659334077240313,-2.27684785359424,0,-1.81325120761267,0.246605770166231,-1.3006728126738,-2.23176013789247
"Mount Cramer",-0.469965846200078,0.0443969679432799,-1.18563805802195,-1.21170327904741,-1.81325120761267,0,-0.51254587465887,0.669351692234391,0.526663386328133
"Salzburger Spitzl",-0.923338831762179,-0.509646931119211,1.11236007850166,-1.42234131633067,0.246605770166231,-0.51254587465887,0,0.0384006784873931,-1.24249878631234
"Snowyside Peak",-0.822300532229829,0.60578786979946,-0.611291450763251,2.45415400995007,-1.3006728126738,0.669351692234391,0.0384006784873931,0,1.74195364088845
"Thompson Peak",0.36812160135691,-0.81207873434452,-0.81964072347701,-0.207792316927026,-2.23176013789247,0.526663386328133,-1.24249878631234,1.74195364088845,0
