"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.510926128738723,0.632345095430199,0.465796290016037,0.58695993083643,0.500957942302655,0.569707733288978,0.508220897924254,0.47946709117302
"Castle Peak",0.510926128738723,0,0.537760808335539,0.453557768334732,0.545145960232392,0.326999167586803,0.498835825868268,0.501937927377079,0.508235758384409
"D.O. Lee Peak",0.632345095430199,0.537760808335539,0,0.63695429376287,0.488094726156116,0.539083697453676,0.452745801757808,0.614835675485485,0.615337859231859
"Horstmann Peak",0.465796290016037,0.453557768334732,0.63695429376287,0,0.619403886048622,0.437371045969295,0.60742947084828,0.462039521692121,0.449478788877469
"Hyndman Peak",0.58695993083643,0.545145960232392,0.488094726156116,0.619403886048622,0,0.546274219929161,0.323607094153304,0.58310466043848,0.566683865626335
"Mount Cramer",0.500957942302655,0.326999167586803,0.539083697453676,0.437371045969295,0.546274219929161,0,0.546183032563527,0.50093123902388,0.401442617073327
"Salzburger Spitzl",0.569707733288978,0.498835825868268,0.452745801757808,0.60742947084828,0.323607094153304,0.546183032563527,0,0.590266237736759,0.625830345596718
"Snowyside Peak",0.508220897924254,0.501937927377079,0.614835675485485,0.462039521692121,0.58310466043848,0.50093123902388,0.590266237736759,0,0.52864646106866
"Thompson Peak",0.47946709117302,0.508235758384409,0.615337859231859,0.449478788877469,0.566683865626335,0.401442617073327,0.625830345596718,0.52864646106866,0
