"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.343116710728365,0.462357202330295,0.303607850108058,0.415388030138362,0.334185381744505,0.398315607619853,0.340681068140106,0.31532832232017
"Castle Peak",0.343116710728365,0,0.367765281768578,0.293291116245787,0.374708352405902,0.195456667594796,0.332299314401633,0.335058163843804,0.340694423559842
"D.O. Lee Peak",0.462357202330295,0.367765281768578,0,0.467302226805928,0.322834197750484,0.369003820762403,0.292612424171907,0.443872011864714,0.444395669611145
"Horstmann Peak",0.303607850108058,0.293291116245787,0.467302226805928,0,0.448649594033578,0.279894369575787,0.436192966986235,0.300423533770174,0.289888835865753
"Hyndman Peak",0.415388030138362,0.374708352405902,0.322834197750484,0.448649594033578,0,0.375775285420433,0.193037737767006,0.411536861021034,0.395365580583496
"Mount Cramer",0.334185381744505,0.195456667594796,0.369003820762403,0.279894369575787,0.375775285420433,0,0.375688993041962,0.334161615573723,0.251128061689195
"Salzburger Spitzl",0.398315607619853,0.332299314401633,0.292612424171907,0.436192966986235,0.193037737767006,0.375688993041962,0,0.418707598227003,0.455424367428982
"Snowyside Peak",0.340681068140106,0.335058163843804,0.443872011864714,0.300423533770174,0.411536861021034,0.334161615573723,0.418707598227003,0,0.359292615323861
"Thompson Peak",0.31532832232017,0.340694423559842,0.444395669611145,0.289888835865753,0.395365580583496,0.251128061689195,0.455424367428982,0.359292615323861,0
