"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.402173020977845,0.57538426090788,0.391812540440635,0.478415426543879,0.436922565023522,0.411147530461055,0.489182384548696,0.342088029708723
"Castle Peak",0.402173020977845,0,0.520678421238155,0.414345665020264,0.527572021016427,0.269916056278684,0.442185891941099,0.361647986849197,0.496657260316295
"D.O. Lee Peak",0.57538426090788,0.520678421238155,0,0.627331914604521,0.446313496467809,0.523499174842378,0.362062000502094,0.535916142630534,0.592916128782297
"Horstmann Peak",0.391812540440635,0.414345665020264,0.627331914604521,0,0.579466085600496,0.434325114475048,0.535940364618607,0.359531537732026,0.394379790544224
"Hyndman Peak",0.478415426543879,0.527572021016427,0.446313496467809,0.579466085600496,0,0.493052765734998,0.272171343550131,0.449150037943441,0.560285002870957
"Mount Cramer",0.436922565023522,0.269916056278684,0.523499174842378,0.434325114475048,0.493052765734998,0,0.456002810453795,0.412242967923819,0.335463153673472
"Salzburger Spitzl",0.411147530461055,0.442185891941099,0.362062000502094,0.535940364618607,0.272171343550131,0.456002810453795,0,0.415323463213096,0.596864830481421
"Snowyside Peak",0.489182384548696,0.361647986849197,0.535916142630534,0.359531537732026,0.449150037943441,0.412242967923819,0.415323463213096,0,0.381425145739198
"Thompson Peak",0.342088029708723,0.496657260316295,0.592916128782297,0.394379790544224,0.560285002870957,0.335463153673472,0.596864830481421,0.381425145739198,0
