"","Braxon Peak","Castle Peak","D.O. Lee Peak","Horstmann Peak","Hyndman Peak","Mount Cramer","Salzburger Spitzl","Snowyside Peak","Thompson Peak"
"Braxon Peak",0,0.108753107760878,0.0569608345223196,0.073983749575402,0.10854450429255,0.0640353772791332,0.158560202827922,0.0190385133755577,0.137379061464297
"Castle Peak",0.108753107760878,0,0.0170823870973835,0.039212103314468,0.0175739392159642,0.0570831113081194,0.0566499339271693,0.140289940527883,0.0115784980681137
"D.O. Lee Peak",0.0569608345223196,0.0170823870973835,0,0.0096223791583484,0.0417812296883064,0.0155845226112989,0.0906838012557137,0.0789195328549516,0.0224217304495623
"Horstmann Peak",0.073983749575402,0.039212103314468,0.0096223791583484,0,0.0399378004481252,0.0030459314942472,0.0714891062296733,0.102507983960094,0.0550989983332448
"Hyndman Peak",0.10854450429255,0.0175739392159642,0.0417812296883064,0.0399378004481252,0,0.0532214541941634,0.0514357506031732,0.133954622495039,0.00639886275537871
"Mount Cramer",0.0640353772791332,0.0570831113081194,0.0155845226112989,0.0030459314942472,0.0532214541941634,0,0.0901802221097318,0.0886882711000611,0.0659794633998557
"Salzburger Spitzl",0.158560202827922,0.0566499339271693,0.0906838012557137,0.0714891062296733,0.0514357506031732,0.0901802221097318,0,0.174942774523663,0.0289655151152974
"Snowyside Peak",0.0190385133755577,0.140289940527883,0.0789195328549516,0.102507983960094,0.133954622495039,0.0886882711000611,0.174942774523663,0,0.147221315329462
"Thompson Peak",0.137379061464297,0.0115784980681137,0.0224217304495623,0.0550989983332448,0.00639886275537871,0.0659794633998557,0.0289655151152974,0.147221315329462,0
