"","desc","value"
"1","Root_state","0,1"
"2","mu","0.596700963993258"
"3","gamma_0","0.167482639991539"
"4","loglik.obs","-72.5292690002704"
"5","df","2"
"6","conv","0"
"7","n.obs","30"
"8","mntd.obs","101.560393766667"
"9","mpd.obs","247.834423273563"
"10","runs","1000"
"11","mntd.mean.RD","108.549428977733"
"12","mntd.sd.RD","17.7255702764388"
"13","mntd.obs.z.RD","0.394291134336966"
"14","mntd.obs.rank.RD","362"
"15","mntd.obs.q.RD","0.361638361638362"
"16","mpd.mean.RD","262.335304511901"
"17","mpd.sd.RD","28.2944190277907"
"18","mpd.obs.z.RD","0.512499699113638"
"19","mpd.obs.rank.RD","339"
"20","mpd.obs.q.RD","0.338661338661339"
"21","n.mean.DAMOCLES","30.003"
"22","mntd.mean.DAMOCLES","111.007984968725"
"23","mntd.sd.DAMOCLES","20.8302902676761"
"24","mntd.obs.z.DAMOCLES","0.453550626546922"
"25","mntd.obs.rank.DAMOCLES","349"
"26","mntd.obs.q.DAMOCLES","0.348651348651349"
"27","mpd.mean.DAMOCLES","265.07026936251"
"28","mpd.sd.DAMOCLES","29.3717317991096"
"29","mpd.obs.z.DAMOCLES","0.586817495367085"
"30","mpd.obs.rank.DAMOCLES","315"
"31","mpd.obs.q.DAMOCLES","0.314685314685315"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
