"","desc","value"
"1","Root_state","0,1"
"2","mu","0.309885036287638"
"3","gamma_0","0.138312661055399"
"4","loglik.obs","-85.0015030717145"
"5","df","2"
"6","conv","0"
"7","n.obs","41"
"8","mntd.obs","103.049681634146"
"9","mpd.obs","262.468554031707"
"10","runs","1000"
"11","mntd.mean.RD","93.8838122206585"
"12","mntd.sd.RD","13.7061651135696"
"13","mntd.obs.z.RD","-0.668740624203719"
"14","mntd.obs.rank.RD","729"
"15","mntd.obs.q.RD","0.728271728271728"
"16","mpd.mean.RD","262.503311196222"
"17","mpd.sd.RD","23.0443272693594"
"18","mpd.obs.z.RD","0.00150827421032416"
"19","mpd.obs.rank.RD","513"
"20","mpd.obs.q.RD","0.512487512487512"
"21","n.mean.DAMOCLES","40.749"
"22","mntd.mean.DAMOCLES","97.1677683841397"
"23","mntd.sd.DAMOCLES","15.2769975423259"
"24","mntd.obs.z.DAMOCLES","-0.385017621015542"
"25","mntd.obs.rank.DAMOCLES","660"
"26","mntd.obs.q.DAMOCLES","0.659340659340659"
"27","mpd.mean.DAMOCLES","267.933773667"
"28","mpd.sd.DAMOCLES","22.1814987444362"
"29","mpd.obs.z.DAMOCLES","0.246386400588151"
"30","mpd.obs.rank.DAMOCLES","424"
"31","mpd.obs.q.DAMOCLES","0.423576423576424"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
