"","desc","value"
"1","Root_state","0,1"
"2","mu","0.182915338300614"
"3","gamma_0","0.152545306538144"
"4","loglik.obs","-95.1426650129916"
"5","df","2"
"6","conv","0"
"7","n.obs","59"
"8","mntd.obs","61.9801437966102"
"9","mpd.obs","242.199786852133"
"10","runs","1000"
"11","mntd.mean.RD","76.419206050339"
"12","mntd.sd.RD","9.41653690605685"
"13","mntd.obs.z.RD","1.53337287346492"
"14","mntd.obs.rank.RD","70"
"15","mntd.obs.q.RD","0.0699300699300699"
"16","mpd.mean.RD","262.083872402355"
"17","mpd.sd.RD","16.7420141824549"
"18","mpd.obs.z.RD","1.18767582762294"
"19","mpd.obs.rank.RD","126"
"20","mpd.obs.q.RD","0.125874125874126"
"21","n.mean.DAMOCLES","59.074"
"22","mntd.mean.DAMOCLES","80.1098508989058"
"23","mntd.sd.DAMOCLES","10.1378012963073"
"24","mntd.obs.z.DAMOCLES","1.78832732782988"
"25","mntd.obs.rank.DAMOCLES","35"
"26","mntd.obs.q.DAMOCLES","0.034965034965035"
"27","mpd.mean.DAMOCLES","269.079513274338"
"28","mpd.sd.DAMOCLES","16.1711949330532"
"29","mpd.obs.z.DAMOCLES","1.66219791014109"
"30","mpd.obs.rank.DAMOCLES","49"
"31","mpd.obs.q.DAMOCLES","0.048951048951049"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
