"","desc","value"
"1","Root_state","0,1"
"2","mu","0.334638948454968"
"3","gamma_0","0.223935281095146"
"4","loglik.obs","-93.0403682084614"
"5","df","2"
"6","conv","0"
"7","n.obs","54"
"8","mntd.obs","90.597045"
"9","mpd.obs","239.472026239693"
"10","runs","1000"
"11","mntd.mean.RD","80.0502711108148"
"12","mntd.sd.RD","10.0328936814661"
"13","mntd.obs.z.RD","-1.05121954084576"
"14","mntd.obs.rank.RD","841"
"15","mntd.obs.q.RD","0.84015984015984"
"16","mpd.mean.RD","262.583162603813"
"17","mpd.sd.RD","18.505428427468"
"18","mpd.obs.z.RD","1.24888415605746"
"19","mpd.obs.rank.RD","108"
"20","mpd.obs.q.RD","0.107892107892108"
"21","n.mean.DAMOCLES","53.878"
"22","mntd.mean.DAMOCLES","82.7176484156791"
"23","mntd.sd.DAMOCLES","11.6583921494723"
"24","mntd.obs.z.DAMOCLES","-0.675856197261085"
"25","mntd.obs.rank.DAMOCLES","753"
"26","mntd.obs.q.DAMOCLES","0.752247752247752"
"27","mpd.mean.DAMOCLES","265.620584317571"
"28","mpd.sd.DAMOCLES","18.3279285038949"
"29","mpd.obs.z.DAMOCLES","1.42670559154143"
"30","mpd.obs.rank.DAMOCLES","81"
"31","mpd.obs.q.DAMOCLES","0.0809190809190809"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
