"","desc","value"
"1","Root_state","0,1"
"2","mu","0.169074261726721"
"3","gamma_0","0.0429559599334889"
"4","loglik.obs","-63.871119770792"
"5","df","2"
"6","conv","0"
"7","n.obs","25"
"8","mntd.obs","121.09292172"
"9","mpd.obs","323.11074114"
"10","runs","1000"
"11","mntd.mean.RD","119.47934193244"
"12","mntd.sd.RD","21.5102944569298"
"13","mntd.obs.z.RD","-0.0750143049315711"
"14","mntd.obs.rank.RD","525"
"15","mntd.obs.q.RD","0.524475524475524"
"16","mpd.mean.RD","261.902767236587"
"17","mpd.sd.RD","31.2283058109049"
"18","mpd.obs.z.RD","-1.96001583544246"
"19","mpd.obs.rank.RD","971"
"20","mpd.obs.q.RD","0.97002997002997"
"21","n.mean.DAMOCLES","25.123"
"22","mntd.mean.DAMOCLES","126.070499998344"
"23","mntd.sd.DAMOCLES","24.2684929641547"
"24","mntd.obs.z.DAMOCLES","0.205104547929519"
"25","mntd.obs.rank.DAMOCLES","438"
"26","mntd.obs.q.DAMOCLES","0.437562437562438"
"27","mpd.mean.DAMOCLES","273.409714545587"
"28","mpd.sd.DAMOCLES","33.9091382778141"
"29","mpd.obs.z.DAMOCLES","-1.46571187351378"
"30","mpd.obs.rank.DAMOCLES","920"
"31","mpd.obs.q.DAMOCLES","0.919080919080919"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
