SampleID	PrimerPairID	BarcodeID	ProjectID	MiSeqRun
Cerastium_beeringianum_14687	atpB	Lima529	atpB_S1494R_S611	160222
Cerastium_beeringianum_14687	ndhF	Delta145	ndhF_5_803	160222
Cerastium_beeringianum_14687	rbcL_5	Bravo49	rbcL	150807
Chaenactis_alpina_13553	ndhF	Kilo506	ndhF_5_803	160222
Chaenactis_alpina_13553	ndhF3	Kilo506	ndhF_1318_3	160222
Chaenactis_alpina_13553	atpB	Alpha26	atpB_S1494R_S611	160222
Chaenactis_alpina_13553	atpB2	Kilo506	atpB_S766R_S3	160222
Chaenactis_alpina_13553	trnT	Golf314	trn_ab	150807
Chaenactis_alpina_13553	ndhF2	Alpha26	ndhF_803_1318	160222
Chaenactis_alpina_13553	trnLF	Golf314	trnL_cf	141219
Chaenactis_alpina_13553	rbcL_5	Kilo506	rbcL	150807
Chaenactis_alpina_13553	matK2	Kilo506	matK_3F_3R	160222
Chaenactis_alpina_13553	ITS	Echo211	ITS	141219
Chaenactis_alpina_13553	matK	Alpha26	matK_1F_4R	160222
Chaenactis_alpina_13579	ndhF2	Alpha45	ndhF_803_1318	160222
Chaenactis_alpina_13579	matK2	Kilo525	matK_3F_3R	160222
Chaenactis_alpina_13579	rbcL_5	Kilo525	rbcL	150807
Chaenactis_alpina_13579	trnLF	Golf327	trnL_cf	141219
Chaenactis_alpina_13579	ndhF	Kilo525	ndhF_5_803	160222
Chaenactis_alpina_13579	ITS	Echo232	ITS	141219
Chaenactis_alpina_13579	trnT	Golf333	trn_ab	150807
Chaenactis_alpina_13579	atpB2	Kilo525	atpB_S766R_S3	160222
Chaenactis_alpina_13579	ndhF3	Kilo525	ndhF_1318_3	160222
Chaenactis_alpina_13579	matK	Alpha45	matK_1F_4R	160222
Chaenactis_alpina_13579	atpB	Alpha45	atpB_S1494R_S611	160222
Chaenactis_alpina_14283	matK2	Juliett440	matK_3F_3R	160222
Chaenactis_alpina_14283	ndhF2	Delta152	ndhF_803_1318	160222
Chaenactis_alpina_14283	trnT	Bravo56	trn_ab	150807
Chaenactis_alpina_14283	ITS	Juliett459	ITS	150807
Chaenactis_alpina_14283	trnLF	Bravo68	trn_cf	150807
Chaenactis_alpina_14283	ndhF3	Juliett440	ndhF_1318_3	160222
Chaenactis_alpina_14283	atpB	Delta152	atpB_S1494R_S611	160222
Chaenactis_alpina_14283	rbcL_5	Juliett440	rbcL	150807
Chaenactis_alpina_14283	ndhF	Juliett440	ndhF_5_803	160222
Chaenactis_alpina_14283	atpB2	Juliett440	atpB_S766R_S3	160222
Chaenactis_alpina_14283	matK	Delta152	matK_1F_4R	160222
Chaenactis_alpina_14297	ndhF3	Juliett455	ndhF_1318_3	160222
Chaenactis_alpina_14297	ndhF2	Delta167	ndhF_803_1318	160222
Chaenactis_alpina_14297	matK	Delta167	matK_1F_4R	160222
Chaenactis_alpina_14297	ITS	Juliett474	ITS	150807
Chaenactis_alpina_14297	atpB2	Juliett455	atpB_S766R_S3	160222
Chaenactis_alpina_14297	rbcL_5	Juliett455	rbcL	150807
Chaenactis_alpina_14297	matK2	Juliett455	matK_3F_3R	160222
Chaenactis_alpina_14297	ndhF	Juliett455	ndhF_5_803	160222
Chaenactis_alpina_14297	atpB	Delta167	atpB_S1494R_S611	160222
Chaenactis_alpina_14297	trnLF	Bravo83	trn_cf	150807
Chaenactis_alpina_14297	trnT	Bravo71	trn_ab	150807
Chaenactis_alpina_14337	rbcL_5	Golf315	rbcL	150807
Chaenactis_alpina_14337	atpB	Echo219	atpB_S1494R_S611	160222
Chaenactis_alpina_14337	trnT	Charlie123	trn_ab	150807
Chaenactis_alpina_14337	matK2	Golf315	matK_3F_3R	160222
Chaenactis_alpina_14337	ITS	Alpha41	ITS	150807
Chaenactis_alpina_14337	trnLF	Charlie127	trn_cf	150807
Chaenactis_alpina_14337	ndhF	Golf315	ndhF_5_803	160222
Chaenactis_alpina_14337	ndhF2	Echo219	ndhF_803_1318	160222
Chaenactis_alpina_14337	matK	Echo219	matK_1F_4R	160222
Chaenactis_alpina_14337	ndhF3	Golf315	ndhF_1318_3	160222
Chaenactis_alpina_14337	atpB2	Golf315	atpB_S766R_S3	160222
Chaenactis_alpina_14433	atpB	Foxtrot275	atpB_S1494R_S611	160222
Chaenactis_alpina_14433	trnLF	Delta191	trn_cf	150807
Chaenactis_alpina_14433	ITS	Echo194	ITS	150807
Chaenactis_alpina_14433	rbcL_5	Hotel371	rbcL	150807
Chaenactis_alpina_14433	ndhF2	Foxtrot275	ndhF_803_1318	160222
Chaenactis_alpina_14433	ndhF	Hotel371	ndhF_5_803	160222
Chaenactis_alpina_14433	matK2	Hotel371	matK_3F_3R	160222
Chaenactis_alpina_14433	atpB2	Hotel371	atpB_S766R_S3	160222
Chaenactis_alpina_14433	trnT	Delta179	trn_ab	150807
Chaenactis_alpina_14433	ndhF3	Hotel371	ndhF_1318_3	160222
Chaenactis_alpina_14433	matK	Foxtrot275	matK_1F_4R	160222
Chionophila_tweedyi_14008	ITS	Foxtrot245	ITS	141219
Chionophila_tweedyi_14008	atpB	Bravo50	atpB_S1494R_S611	160222
Chionophila_tweedyi_14008	rbcL_5	Lima530	rbcL	150807
Chionophila_tweedyi_14008	ndhF2	Bravo50	ndhF_803_1318	160222
Chionophila_tweedyi_14008	ndhF	Lima530	ndhF_5_803	160222
Chionophila_tweedyi_14008	trnT	Hotel338	trn_ab	150807
Chionophila_tweedyi_14008	ndhF3	Lima530	ndhF_1318_3	160222
Chionophila_tweedyi_14008	atpB2	Lima530	atpB_S766R_S3	160222
Chionophila_tweedyi_14008	trnLF	Hotel340	trnL_cf	141219
Chionophila_tweedyi_14008	matK	Bravo50	matK_1F_4R	160222
Chionophila_tweedyi_14008	matK2	Lima530	matK_3F_3R	160222
Chionophila_tweedyi_14013	matK	Bravo60	matK_1F_4R	160222
Chionophila_tweedyi_14013	matK2	Lima540	matK_3F_3R	160222
Chionophila_tweedyi_14013	atpB	Bravo60	atpB_S1494R_S611	160222
Chionophila_tweedyi_14013	ndhF	Lima540	ndhF_5_803	160222
Chionophila_tweedyi_14013	trnT	Hotel348	trn_ab	150807
Chionophila_tweedyi_14013	trnLF	Hotel350	trnL_cf	141219
Chionophila_tweedyi_14013	ndhF3	Lima540	ndhF_1318_3	160222
Chionophila_tweedyi_14013	rbcL_5	Lima540	rbcL	150807
Chionophila_tweedyi_14013	atpB2	Lima540	atpB_S766R_S3	160222
Chionophila_tweedyi_14013	ndhF2	Bravo60	ndhF_803_1318	160222
Chionophila_tweedyi_14013	ITS	Foxtrot255	ITS	141219
Chionophila_tweedyi_14294	trnLF	Bravo89	trn_cf	150807
Chionophila_tweedyi_14294	ndhF2	Delta173	ndhF_803_1318	160222
Chionophila_tweedyi_14294	atpB2	Juliett461	atpB_S766R_S3	160222
Chionophila_tweedyi_14294	trnT	Bravo77	trn_ab	150807
Chionophila_tweedyi_14294	ndhF	Juliett461	ndhF_5_803	160222
Chionophila_tweedyi_14294	matK	Delta173	matK_1F_4R	160222
Chionophila_tweedyi_14294	ITS	Juliett465	ITS	150807
Chionophila_tweedyi_14294	rbcL_5	Juliett461	rbcL	150807
Chionophila_tweedyi_14294	atpB	Delta173	atpB_S1494R_S611	160222
Chionophila_tweedyi_14294	matK2	Juliett461	matK_3F_3R	160222
Chionophila_tweedyi_14294	ndhF3	Juliett461	ndhF_1318_3	160222
Cirsium_scariosum_14435	ITS	Echo195	ITS	150807
Cirsium_scariosum_14435	matK	Foxtrot276	matK_1F_4R	160222
Cirsium_scariosum_14435	trnLF	Echo193	trn_cf	150807
Cirsium_scariosum_14435	atpB2	Hotel372	atpB_S766R_S3	160222
Cirsium_scariosum_14435	rbcL_5	Hotel372	rbcL	150807
Cirsium_scariosum_14435	matK2	Hotel372	matK_3F_3R	160222
Cirsium_scariosum_14435	ndhF3	Hotel372	ndhF_1318_3	160222
Cirsium_scariosum_14435	ndhF2	Foxtrot276	ndhF_803_1318	160222
Cirsium_scariosum_14435	trnT	Delta180	trn_ab	150807
Cirsium_scariosum_14435	atpB	Foxtrot276	atpB_S1494R_S611	160222
Cirsium_scariosum_14435	ndhF	Hotel372	ndhF_5_803	160222
Cirsium_subniveum_14288	trnT	Bravo74	trn_ab	150807
Cirsium_subniveum_14288	ndhF	Juliett458	ndhF_5_803	160222
Cirsium_subniveum_14288	matK2	Juliett458	matK_3F_3R	160222
Cirsium_subniveum_14288	atpB2	Juliett458	atpB_S766R_S3	160222
Cirsium_subniveum_14288	ndhF2	Delta170	ndhF_803_1318	160222
Cirsium_subniveum_14288	matK	Delta170	matK_1F_4R	160222
Cirsium_subniveum_14288	ITS	Juliett454	ITS	150807
Cirsium_subniveum_14288	rbcL_5	Juliett458	rbcL	150807
Cirsium_subniveum_14288	trnLF	Bravo78	trn_cf	150807
Cirsium_subniveum_14288	ndhF3	Juliett458	ndhF_1318_3	160222
Cirsium_subniveum_14288	atpB	Delta170	atpB_S1494R_S611	160222
Cistanthe_umbellata_14434	rbcL_5	Hotel379	rbcL	150807
Cistanthe_umbellata_14434	ITS	Echo202	ITS	150807
Cistanthe_umbellata_14434	atpB	Foxtrot283	atpB_S1494R_S611	160222
Cistanthe_umbellata_14434	trnLF	Delta184	trn_cf	150807
Cistanthe_umbellata_14434	atpB2	Hotel379	atpB_S766R_S3	160222
Cistanthe_umbellata_14434	ndhF2	Foxtrot283	ndhF_803_1318	160222
Cistanthe_umbellata_14434	trnT	Delta187	trn_ab	150807
Cistanthe_umbellata_14434	matK	Foxtrot283	matK_1F_4R	160222
Cistanthe_umbellata_14434	ndhF	Hotel379	ndhF_5_803	160222
Cistanthe_umbellata_14434	matK2	Hotel379	matK_3F_3R	160222
Cistanthe_umbellata_14434	ndhF3	Hotel379	ndhF_1318_3	160222
Claytonia_megarhiza_14267	atpB2	India432	atpB_S766R_S3	160222
Claytonia_megarhiza_14267	atpB	Charlie144	atpB_S1494R_S611	160222
Claytonia_megarhiza_14267	ITS	Juliett436	ITS	150807
Claytonia_megarhiza_14267	ndhF	India432	ndhF_5_803	160222
Claytonia_megarhiza_14267	rbcL_5	India432	rbcL	150807
Claytonia_megarhiza_14267	ndhF3	India432	ndhF_1318_3	160222
Claytonia_megarhiza_14267	trnT	Alpha48	trn_ab	150807
Claytonia_megarhiza_14267	ndhF2	Charlie144	ndhF_803_1318	160222
Claytonia_megarhiza_14267	trnLF	Bravo52	trn_cf	150807
Claytonia_megarhiza_14267	matK2	India432	matK_3F_3R	160222
Claytonia_megarhiza_14267	matK	Charlie144	matK_1F_4R	160222
Claytonia_megarhiza_14293	trnT	Bravo69	trn_ab	150807
Claytonia_megarhiza_14293	ndhF	Juliett453	ndhF_5_803	160222
Claytonia_megarhiza_14293	atpB2	Juliett453	atpB_S766R_S3	160222
Claytonia_megarhiza_14293	ndhF2	Delta165	ndhF_803_1318	160222
Claytonia_megarhiza_14293	matK2	Juliett453	matK_3F_3R	160222
Claytonia_megarhiza_14293	trnLF	Bravo81	trn_cf	150807
Claytonia_megarhiza_14293	atpB	Delta165	atpB_S1494R_S611	160222
Claytonia_megarhiza_14293	ITS	Juliett464	ITS	150807
Claytonia_megarhiza_14293	matK	Delta165	matK_1F_4R	160222
Claytonia_megarhiza_14293	rbcL_5	Juliett453	rbcL	150807
Claytonia_megarhiza_14293	ndhF3	Juliett453	ndhF_1318_3	160222
Claytonia_megarhiza_14341	trnT	Charlie125	trn_ab	150807
Claytonia_megarhiza_14341	atpB	Echo221	atpB_S1494R_S611	160222
Claytonia_megarhiza_14341	matK	Echo221	matK_1F_4R	160222
Claytonia_megarhiza_14341	trnLF	Charlie137	trn_cf	150807
Claytonia_megarhiza_14341	ndhF	Golf317	ndhF_5_803	160222
Claytonia_megarhiza_14341	ITS	Alpha43	ITS	150807
Claytonia_megarhiza_14341	atpB2	Golf317	atpB_S766R_S3	160222
Claytonia_megarhiza_14341	matK2	Golf317	matK_3F_3R	160222
Claytonia_megarhiza_14341	ndhF3	Golf317	ndhF_1318_3	160222
Claytonia_megarhiza_14341	ndhF2	Echo221	ndhF_803_1318	160222
Claytonia_megarhiza_14341	rbcL_5	Golf317	rbcL	150807
Claytonia_megarhiza_14448	trnT	Echo195	trn_ab	150807
Claytonia_megarhiza_14448	ndhF3	Echo195	ndhF_1318_3	160222
Claytonia_megarhiza_14448	trnLF	Echo207	trn_cf	150807
Claytonia_megarhiza_14448	atpB2	Echo195	atpB_S766R_S3	160222
Claytonia_megarhiza_14448	ndhF2	Golf291	ndhF_803_1318	160222
Claytonia_megarhiza_14448	ndhF	Echo195	ndhF_5_803	160222
Claytonia_megarhiza_14448	atpB	India387	atpB_S1494R_S611	160222
Claytonia_megarhiza_14448	matK	Golf291	matK_1F_4R	160222
Claytonia_megarhiza_14448	matK2	Echo195	matK_3F_3R	160222
Claytonia_megarhiza_14448	rbcL_5	Echo195	rbcL	150807
Claytonia_megarhiza_14448	ITS	Echo217	ITS	150807
Claytonia_megarhiza_14614	atpB2	Foxtrot260	atpB_S766R_S3	160222
Claytonia_megarhiza_14614	ndhF2	Hotel356	ndhF_803_1318	160222
Claytonia_megarhiza_14614	matK	Hotel356	matK_1F_4R	160222
Claytonia_megarhiza_14614	ndhF3	Foxtrot260	ndhF_1318_3	160222
Claytonia_megarhiza_14614	trnLF	Foxtrot273	trn_cf	150807
Claytonia_megarhiza_14614	ITS	Foxtrot275	ITS	150807
Claytonia_megarhiza_14614	trnT	Foxtrot260	trn_ab	150807
Claytonia_megarhiza_14614	atpB	Juliett452	atpB_S1494R_S611	160222
Claytonia_megarhiza_14614	ndhF	Foxtrot260	ndhF_5_803	160222
Claytonia_megarhiza_14614	matK2	Foxtrot260	matK_3F_3R	160222
Claytonia_megarhiza_14614	rbcL_5	Foxtrot260	rbcL	150807
Claytonia_megarhiza_var_bellidifolia_14001	matK	Alpha46	matK_1F_4R	160222
Claytonia_megarhiza_var_bellidifolia_14001	ndhF3	Kilo526	ndhF_1318_3	160222
Claytonia_megarhiza_var_bellidifolia_14001	rbcL_5	Kilo526	rbcL	150807
Claytonia_megarhiza_var_bellidifolia_14001	trnT	Golf334	trn_ab	150807
Claytonia_megarhiza_var_bellidifolia_14001	ndhF	Kilo526	ndhF_5_803	160222
Claytonia_megarhiza_var_bellidifolia_14001	matK2	Kilo526	matK_3F_3R	160222
Claytonia_megarhiza_var_bellidifolia_14001	atpB	Alpha46	atpB_S1494R_S611	160222
Claytonia_megarhiza_var_bellidifolia_14001	ITS	Foxtrot249	ITS	141219
Claytonia_megarhiza_var_bellidifolia_14001	atpB2	Kilo526	atpB_S766R_S3	160222
Claytonia_megarhiza_var_bellidifolia_14001	trnLF	Golf328	trnL_cf	141219
Claytonia_megarhiza_var_bellidifolia_14001	ndhF2	Alpha46	ndhF_803_1318	160222
Claytonia_megarhiza_var_bellidifolia_14034	trnLF	Hotel368	trnL_cf	141219
Claytonia_megarhiza_var_bellidifolia_14034	ndhF	Lima558	ndhF_5_803	160222
Claytonia_megarhiza_var_bellidifolia_14034	matK2	Lima558	matK_3F_3R	160222
Claytonia_megarhiza_var_bellidifolia_14034	matK	Bravo78	matK_1F_4R	160222
Claytonia_megarhiza_var_bellidifolia_14034	ITS	Foxtrot282	ITS	141219
Claytonia_megarhiza_var_bellidifolia_14034	atpB	Bravo78	atpB_S1494R_S611	160222
Claytonia_megarhiza_var_bellidifolia_14034	ndhF2	Bravo78	ndhF_803_1318	160222
Claytonia_megarhiza_var_bellidifolia_14034	rbcL_5	Lima558	rbcL	150807
Claytonia_megarhiza_var_bellidifolia_14034	trnT	Hotel366	trn_ab	150807
Claytonia_megarhiza_var_bellidifolia_14034	ndhF3	Lima558	ndhF_1318_3	160222
Claytonia_megarhiza_var_bellidifolia_14034	atpB2	Lima558	atpB_S766R_S3	160222
Collomia_debilis_14336	atpB2	Golf307	atpB_S766R_S3	160222
Collomia_debilis_14336	atpB	Echo211	atpB_S1494R_S611	160222
Collomia_debilis_14336	ITS	Alpha33	ITS	150807
Collomia_debilis_14336	trnT	Charlie115	trn_ab	150807
Collomia_debilis_14336	ndhF3	Golf307	ndhF_1318_3	160222
Collomia_debilis_14336	matK	Echo211	matK_1F_4R	160222
Collomia_debilis_14336	trnLF	Charlie119	trn_cf	150807
Collomia_debilis_14336	ndhF2	Echo211	ndhF_803_1318	160222
Collomia_debilis_14336	matK2	Golf307	matK_3F_3R	160222
Collomia_debilis_14336	rbcL_5	Golf307	rbcL	150807
Collomia_debilis_14336	ndhF	Golf307	ndhF_5_803	160222
Collomia_debilis_14680	ndhF2	India429	ndhF_803_1318	160222
Collomia_debilis_14680	rbcL_5	Alpha45	rbcL	150807
Collomia_debilis_14680	atpB	Kilo525	atpB_S1494R_S611	160222
Collomia_debilis_14680	trnLF	Lima538	trn_cf	150807
Collomia_debilis_14680	matK2	Charlie141	matK_3F_3R	160222
Collomia_debilis_14680	matK	India429	matK_1F_4R	160222
Collomia_debilis_14680	ndhF	Charlie141	ndhF_5_803	160222
Collomia_debilis_14680	atpB2	Charlie141	atpB_S766R_S3	160222
Collomia_debilis_14680	trnT	India429	trn_ab	150807
Collomia_debilis_14680	ITS	Lima533	ITS	160222
Collomia_debilis_14680	ndhF3	Charlie141	ndhF_1318_3	160222
Crepis_nana_14699	trnLF	Lima548	trn_cf	150807
Crepis_nana_14699	atpB2	Delta151	atpB_S766R_S3	160222
Crepis_nana_14699	matK	Juliett439	matK_1F_4R	160222
Crepis_nana_14699	ITS	Lima558	ITS	160222
Crepis_nana_14699	ndhF2	Juliett439	ndhF_803_1318	160222
Crepis_nana_14699	rbcL_5	Bravo55	rbcL	150807
Crepis_nana_14699	matK2	Delta151	matK_3F_3R	160222
Crepis_nana_14699	atpB	Lima535	atpB_S1494R_S611	160222
Crepis_nana_14699	trnT	Juliett439	trn_ab	150807
Crepis_nana_14699	ndhF3	Delta151	ndhF_1318_3	160222
Crepis_nana_14699	ndhF	Delta151	ndhF_5_803	160222
Cryptogramma_crispa_14221	atpB2	India394	atpB_S766R_S3	160222
Cryptogramma_crispa_14221	ndhF	India394	ndhF_5_803	160222
Cryptogramma_crispa_14221	trnT	Alpha10	trn_ab	150807
Cryptogramma_crispa_14221	rbcL_5	India394	rbcL	150807
Cryptogramma_crispa_14221	atpB	Charlie106	atpB_S1494R_S611	160222
Cryptogramma_crispa_14221	ITS	India390	ITS	150807
Cryptogramma_crispa_14221	matK	Charlie106	matK_1F_4R	160222
Cryptogramma_crispa_14221	trnLF	Alpha12	trn_cf	150807
Cryptogramma_crispa_14221	matK2	India394	matK_3F_3R	160222
Cryptogramma_crispa_14221	ndhF2	Charlie106	ndhF_803_1318	160222
Cryptogramma_crispa_14221	ndhF3	India394	ndhF_1318_3	160222
Cryptogramma_crispa_14298	trnT	Bravo79	trn_ab	150807
Cryptogramma_crispa_14298	ndhF2	Delta175	ndhF_803_1318	160222
Cryptogramma_crispa_14298	ITS	Juliett467	ITS	150807
Cryptogramma_crispa_14298	atpB2	Juliett463	atpB_S766R_S3	160222
Cryptogramma_crispa_14298	matK	Delta175	matK_1F_4R	160222
Cryptogramma_crispa_14298	rbcL_5	Juliett463	rbcL	150807
Cryptogramma_crispa_14298	ndhF	Juliett463	ndhF_5_803	160222
Cryptogramma_crispa_14298	matK2	Juliett463	matK_3F_3R	160222
Cryptogramma_crispa_14298	ndhF3	Juliett463	ndhF_1318_3	160222
Cryptogramma_crispa_14298	atpB	Delta175	atpB_S1494R_S611	160222
Cryptogramma_crispa_14298	trnLF	Bravo91	trn_cf	150807
Cryptogramma_crispa_14333	matK	Echo217	matK_1F_4R	160222
Cryptogramma_crispa_14333	ITS	Alpha21	ITS	150807
Cryptogramma_crispa_14333	atpB2	Golf313	atpB_S766R_S3	160222
Cryptogramma_crispa_14333	atpB	Echo217	atpB_S1494R_S611	160222
Cryptogramma_crispa_14333	matK2	Golf313	matK_3F_3R	160222
Cryptogramma_crispa_14333	trnLF	Charlie125	trn_cf	150807
Cryptogramma_crispa_14333	ndhF	Golf313	ndhF_5_803	160222
Cryptogramma_crispa_14333	trnT	Charlie121	trn_ab	150807
Cryptogramma_crispa_14333	ndhF2	Echo217	ndhF_803_1318	160222
Cryptogramma_crispa_14333	ndhF3	Golf313	ndhF_1318_3	160222
Cryptogramma_crispa_14333	rbcL_5	Golf313	rbcL	150807
Cryptogramma_crispa_14429	trnLF	Delta189	trn_cf	150807
Cryptogramma_crispa_14429	atpB2	Hotel369	atpB_S766R_S3	160222
Cryptogramma_crispa_14429	ndhF2	Foxtrot273	ndhF_803_1318	160222
Cryptogramma_crispa_14429	ndhF3	Hotel369	ndhF_1318_3	160222
Cryptogramma_crispa_14429	rbcL_5	Hotel369	rbcL	150807
Cryptogramma_crispa_14429	atpB	Foxtrot273	atpB_S1494R_S611	160222
Cryptogramma_crispa_14429	matK	Foxtrot273	matK_1F_4R	160222
Cryptogramma_crispa_14429	matK2	Hotel369	matK_3F_3R	160222
Cryptogramma_crispa_14429	ndhF	Hotel369	ndhF_5_803	160222
Cryptogramma_crispa_14429	ITS	Bravo95	ITS	150807
Cryptogramma_crispa_14429	trnT	Delta177	trn_ab	150807
Cystopteris_fragilis_14220	ndhF2	Charlie98	ndhF_803_1318	160222
Cystopteris_fragilis_14220	rbcL_5	India386	rbcL	150807
Cystopteris_fragilis_14220	ITS	India397	ITS	150807
Cystopteris_fragilis_14220	matK	Charlie98	matK_1F_4R	160222
Cystopteris_fragilis_14220	matK2	India386	matK_3F_3R	160222
Cystopteris_fragilis_14220	ndhF	India386	ndhF_5_803	160222
Cystopteris_fragilis_14220	atpB	Charlie98	atpB_S1494R_S611	160222
Cystopteris_fragilis_14220	atpB2	India386	atpB_S766R_S3	160222
Cystopteris_fragilis_14220	trnT	Alpha2	trn_ab	150807
Cystopteris_fragilis_14220	trnLF	Alpha4	trn_cf	150807
Cystopteris_fragilis_14220	ndhF3	India386	ndhF_1318_3	160222
Cystopteris_fragilis_14260	matK2	India429	matK_3F_3R	160222
Cystopteris_fragilis_14260	ndhF	India429	ndhF_5_803	160222
Cystopteris_fragilis_14260	atpB2	India429	atpB_S766R_S3	160222
Cystopteris_fragilis_14260	ITS	Juliett433	ITS	150807
Cystopteris_fragilis_14260	trnT	Alpha45	trn_ab	150807
Cystopteris_fragilis_14260	ndhF2	Charlie141	ndhF_803_1318	160222
Cystopteris_fragilis_14260	atpB	Charlie141	atpB_S1494R_S611	160222
Cystopteris_fragilis_14260	rbcL_5	India429	rbcL	150807
Cystopteris_fragilis_14260	trnLF	Alpha40	trn_cf	150807
Cystopteris_fragilis_14260	matK	Charlie141	matK_1F_4R	160222
Cystopteris_fragilis_14260	ndhF3	India429	ndhF_1318_3	160222
Cystopteris_fragilis_14588	atpB	India423	atpB_S1494R_S611	160222
Cystopteris_fragilis_14588	rbcL_5	Echo231	rbcL	150807
Cystopteris_fragilis_14588	atpB2	Echo231	atpB_S766R_S3	160222
Cystopteris_fragilis_14588	matK	Golf327	matK_1F_4R	160222
Cystopteris_fragilis_14588	trnT	Echo231	trn_ab	150807
Cystopteris_fragilis_14588	ndhF	Echo231	ndhF_5_803	160222
Cystopteris_fragilis_14588	trnLF	Foxtrot244	trn_cf	150807
Cystopteris_fragilis_14588	matK2	Echo231	matK_3F_3R	160222
Cystopteris_fragilis_14588	ndhF2	Golf327	ndhF_803_1318	160222
Cystopteris_fragilis_14588	ITS	Foxtrot246	ITS	150807
Cystopteris_fragilis_14588	ndhF3	Echo231	ndhF_1318_3	160222
Dasiphora_fruticosa_14415	trnLF	Delta174	trn_cf	150807
Dasiphora_fruticosa_14415	ndhF2	Foxtrot258	ndhF_803_1318	160222
Dasiphora_fruticosa_14415	ndhF	Hotel354	ndhF_5_803	160222
Dasiphora_fruticosa_14415	rbcL_5	Hotel354	rbcL	150807
Dasiphora_fruticosa_14415	matK2	Hotel354	matK_3F_3R	160222
Dasiphora_fruticosa_14415	atpB2	Hotel354	atpB_S766R_S3	160222
Dasiphora_fruticosa_14415	trnT	Delta162	trn_ab	150807
Dasiphora_fruticosa_14415	ndhF3	Hotel354	ndhF_1318_3	160222
Dasiphora_fruticosa_14415	matK	Foxtrot258	matK_1F_4R	160222
Dasiphora_fruticosa_14415	ITS	Bravo72	ITS	150807
Dasiphora_fruticosa_14415	atpB	Foxtrot258	atpB_S1494R_S611	160222
Draba_cf_crassifolia_13569	ndhF2	Alpha33	ndhF_803_1318	160222
Draba_cf_crassifolia_13569	ndhF	Kilo513	ndhF_5_803	160222
Draba_cf_crassifolia_13569	matK2	Kilo513	matK_3F_3R	160222
Draba_cf_crassifolia_13569	ndhF3	Kilo513	ndhF_1318_3	160222
Draba_cf_crassifolia_13569	trnT	Golf321	trn_ab	150807
Draba_cf_crassifolia_13569	matK	Alpha33	matK_1F_4R	160222
Draba_cf_crassifolia_13569	trnLF	Golf330	trnL_cf	141219
Draba_cf_crassifolia_13569	atpB	Alpha33	atpB_S1494R_S611	160222
Draba_cf_crassifolia_13569	ITS	Echo227	ITS	141219
Draba_cf_crassifolia_13569	rbcL_5	Kilo513	rbcL	150807
Draba_cf_crassifolia_13569	atpB2	Kilo513	atpB_S766R_S3	160222
Draba_cf_crassifolia_14218	atpB2	India385	atpB_S766R_S3	160222
Draba_cf_crassifolia_14218	trnT	Alpha1	trn_ab	150807
Draba_cf_crassifolia_14218	ndhF	India385	ndhF_5_803	160222
Draba_cf_crassifolia_14218	ITS	India396	ITS	150807
Draba_cf_crassifolia_14218	ndhF2	Charlie97	ndhF_803_1318	160222
Draba_cf_crassifolia_14218	matK	Charlie97	matK_1F_4R	160222
Draba_cf_crassifolia_14218	ndhF3	India385	ndhF_1318_3	160222
Draba_cf_crassifolia_14218	rbcL_5	India385	rbcL	150807
Draba_cf_crassifolia_14218	matK2	India385	matK_3F_3R	160222
Draba_cf_crassifolia_14218	atpB	Charlie97	atpB_S1494R_S611	160222
Draba_cf_crassifolia_14218	trnLF	Alpha3	trn_cf	150807
Draba_cf_densifolia_14241	trnT	Alpha20	trn_ab	150807
Draba_cf_densifolia_14241	ndhF3	India404	ndhF_1318_3	160222
Draba_cf_densifolia_14241	ndhF2	Charlie116	ndhF_803_1318	160222
Draba_cf_densifolia_14241	matK	Charlie116	matK_1F_4R	160222
Draba_cf_densifolia_14241	ITS	India415	ITS	150807
Draba_cf_densifolia_14241	ndhF	India404	ndhF_5_803	160222
Draba_cf_densifolia_14241	matK2	India404	matK_3F_3R	160222
Draba_cf_densifolia_14241	rbcL_5	India404	rbcL	150807
Draba_cf_densifolia_14241	atpB2	India404	atpB_S766R_S3	160222
Draba_cf_densifolia_14241	trnLF	Alpha30	trn_cf	150807
Draba_cf_densifolia_14241	atpB	Charlie116	atpB_S1494R_S611	160222
Draba_cf_densifolia_14605	matK	Hotel351	matK_1F_4R	160222
Draba_cf_densifolia_14605	trnLF	Foxtrot268	trn_cf	150807
Draba_cf_densifolia_14605	atpB	Juliett447	atpB_S1494R_S611	160222
Draba_cf_densifolia_14605	trnT	Foxtrot255	trn_ab	150807
Draba_cf_densifolia_14605	rbcL_5	Foxtrot255	rbcL	150807
Draba_cf_densifolia_14605	ndhF3	Foxtrot255	ndhF_1318_3	160222
Draba_cf_densifolia_14605	ITS	Foxtrot270	ITS	150807
Draba_cf_densifolia_14605	ndhF2	Hotel351	ndhF_803_1318	160222
Draba_cf_densifolia_14605	atpB2	Foxtrot255	atpB_S766R_S3	160222
Draba_cf_densifolia_14605	ndhF	Foxtrot255	ndhF_5_803	160222
Draba_cf_densifolia_14605	matK2	Foxtrot255	matK_3F_3R	160222
Draba_cf_lonchocarpa_14268	ITS	Juliett444	ITS	150807
Draba_cf_lonchocarpa_14268	ndhF2	Delta145	ndhF_803_1318	160222
